# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
27              	smoothSolver	6.25174210e-03	4.65028980e-05	7	9.67266460e-03	7.93273490e-05	7	false	GAMG	1.48760850e-03	1.28040310e-05	7	true
28              	smoothSolver	6.00042700e-03	4.47346560e-05	7	9.41339410e-03	7.76029330e-05	7	false	GAMG	1.41262830e-03	1.38872980e-05	7	true
29              	smoothSolver	5.76514000e-03	4.30743150e-05	7	9.16463630e-03	7.58497070e-05	7	false	GAMG	1.34510570e-03	5.76521280e-06	8	true
30              	smoothSolver	5.54573890e-03	4.15381920e-05	7	8.94455810e-03	7.42748040e-05	7	false	GAMG	1.28093160e-03	6.03146770e-06	8	true
31              	smoothSolver	5.34717240e-03	4.00943300e-05	7	8.73114490e-03	7.27726740e-05	7	false	GAMG	1.22107850e-03	6.20329050e-06	8	true
32              	smoothSolver	5.16020560e-03	3.87329460e-05	7	8.53154140e-03	7.12631650e-05	7	false	GAMG	1.16682920e-03	6.30106360e-06	8	true
33              	smoothSolver	4.98403400e-03	3.74468150e-05	7	8.34865270e-03	6.99271040e-05	7	false	GAMG	1.11628090e-03	6.35034780e-06	8	true
34              	smoothSolver	4.81775470e-03	3.62386430e-05	7	8.17420350e-03	6.86283630e-05	7	false	GAMG	1.06948870e-03	6.34787240e-06	8	true
35              	smoothSolver	4.66073820e-03	3.51075760e-05	7	8.01287700e-03	6.73495760e-05	7	false	GAMG	1.02487810e-03	6.31471200e-06	8	true
36              	smoothSolver	4.51210160e-03	3.40336520e-05	7	7.86272760e-03	6.62113210e-05	7	false	GAMG	9.83500000e-04	6.23683580e-06	8	true
37              	smoothSolver	4.37139250e-03	3.30131690e-05	7	7.72155980e-03	6.50864020e-05	7	false	GAMG	9.46438130e-04	6.14575700e-06	8	true
38              	smoothSolver	4.23804940e-03	3.20460370e-05	7	7.58931150e-03	6.40069760e-05	7	false	GAMG	9.11266800e-04	6.04725920e-06	8	true
39              	smoothSolver	4.11342300e-03	3.11364650e-05	7	7.46668510e-03	6.30203460e-05	7	false	GAMG	8.77632880e-04	5.93473480e-06	8	true
40              	smoothSolver	3.99755580e-03	3.02706360e-05	7	7.35237160e-03	6.20440750e-05	7	false	GAMG	8.47194800e-04	5.81374580e-06	8	true
41              	smoothSolver	3.88652380e-03	2.94410540e-05	7	7.24627450e-03	6.11164970e-05	7	false	GAMG	8.18885420e-04	5.68442110e-06	8	true
42              	smoothSolver	3.78032550e-03	2.86478500e-05	7	7.14689460e-03	6.02528720e-05	7	false	GAMG	7.92501220e-04	5.55539670e-06	8	true
43              	smoothSolver	3.67924320e-03	2.78911060e-05	7	7.05655840e-03	5.94066510e-05	7	false	GAMG	7.68050740e-04	5.42034200e-06	8	true
44              	smoothSolver	3.58284330e-03	2.71699620e-05	7	6.97288770e-03	5.86008360e-05	7	false	GAMG	7.45413940e-04	5.27972380e-06	8	true
45              	smoothSolver	3.49088180e-03	2.64885330e-05	7	6.89318430e-03	5.78282610e-05	7	false	GAMG	7.24700890e-04	5.13984910e-06	8	true
46              	smoothSolver	3.40312680e-03	2.58415890e-05	7	6.81801760e-03	5.70842020e-05	7	false	GAMG	7.05160300e-04	5.00363060e-06	8	true
47              	smoothSolver	3.31959440e-03	2.52227370e-05	7	6.74761230e-03	5.63684640e-05	7	false	GAMG	6.87138130e-04	4.86379260e-06	8	true
48              	smoothSolver	3.23980400e-03	2.46321990e-05	7	6.68171020e-03	5.56856290e-05	7	false	GAMG	6.70711880e-04	4.72091420e-06	8	true
49              	smoothSolver	3.16355760e-03	2.40664270e-05	7	6.61804380e-03	5.50191370e-05	7	false	GAMG	6.55530750e-04	4.57973250e-06	8	true
50              	smoothSolver	3.09127850e-03	2.35247850e-05	7	6.55659430e-03	5.43842150e-05	7	false	GAMG	6.40548600e-04	4.44521810e-06	8	true
51              	smoothSolver	3.02397210e-03	2.30129380e-05	7	6.49749340e-03	5.37725990e-05	7	false	GAMG	6.26609210e-04	4.32310300e-06	8	true
52              	smoothSolver	2.95955650e-03	2.25236290e-05	7	6.44156380e-03	5.31831740e-05	7	false	GAMG	6.14047700e-04	4.21453040e-06	8	true
53              	smoothSolver	2.89780400e-03	2.20537030e-05	7	6.38671000e-03	5.26140090e-05	7	false	GAMG	6.01929370e-04	4.11284990e-06	8	true
54              	smoothSolver	2.83861010e-03	2.16029050e-05	7	6.33350850e-03	5.20602570e-05	7	false	GAMG	5.90178140e-04	4.02545300e-06	8	true
55              	smoothSolver	2.78165220e-03	2.11696860e-05	7	6.28188490e-03	5.15269540e-05	7	false	GAMG	5.78850790e-04	3.94388790e-06	8	true
56              	smoothSolver	2.72688710e-03	2.07516220e-05	7	6.23077470e-03	5.10108250e-05	7	false	GAMG	5.68441870e-04	3.87386210e-06	8	true
57              	smoothSolver	2.67415030e-03	2.03497490e-05	7	6.18123320e-03	5.05106980e-05	7	false	GAMG	5.58657330e-04	3.80888910e-06	8	true
58              	smoothSolver	2.62337960e-03	1.99622130e-05	7	6.13285230e-03	5.00229920e-05	7	false	GAMG	5.48796400e-04	3.74606690e-06	8	true
59              	smoothSolver	2.57430410e-03	1.95885570e-05	7	6.08546950e-03	4.95492370e-05	7	false	GAMG	5.39525910e-04	3.68197230e-06	8	true
60              	smoothSolver	2.52694520e-03	1.92311730e-05	7	6.03873240e-03	4.90884930e-05	7	false	GAMG	5.30650760e-04	3.61919690e-06	8	true
61              	smoothSolver	2.48120430e-03	1.88867320e-05	7	5.99329260e-03	4.86418040e-05	7	false	GAMG	5.22052260e-04	3.55611780e-06	8	true
62              	smoothSolver	2.43688540e-03	1.85520890e-05	7	5.94862500e-03	4.82045990e-05	7	false	GAMG	5.14138420e-04	3.49643550e-06	8	true
63              	smoothSolver	2.39385010e-03	1.82278740e-05	7	5.90424020e-03	4.77743660e-05	7	false	GAMG	5.06307050e-04	3.43592160e-06	8	true
64              	smoothSolver	2.35193920e-03	1.79112600e-05	7	5.86110330e-03	4.73568650e-05	7	false	GAMG	4.98582640e-04	3.37741290e-06	8	true
65              	smoothSolver	2.31132380e-03	1.76034110e-05	7	5.81814020e-03	4.69466540e-05	7	false	GAMG	4.91039430e-04	3.31742990e-06	8	true
66              	smoothSolver	2.27271370e-03	1.73041480e-05	7	5.77572850e-03	4.65470860e-05	7	false	GAMG	4.83991250e-04	3.25736950e-06	8	true
67              	smoothSolver	2.23539080e-03	1.70150260e-05	7	5.73423270e-03	4.61560810e-05	7	false	GAMG	4.77064780e-04	3.19727990e-06	8	true
68              	smoothSolver	2.19907080e-03	1.67366770e-05	7	5.69310100e-03	4.57709110e-05	7	false	GAMG	4.69788670e-04	3.13521590e-06	8	true
69              	smoothSolver	2.16383030e-03	1.64658280e-05	7	5.65289270e-03	4.53933620e-05	7	false	GAMG	4.63082080e-04	3.07126890e-06	8	true
70              	smoothSolver	2.12942130e-03	1.62021970e-05	7	5.61288880e-03	4.50222360e-05	7	false	GAMG	4.56619340e-04	3.00419100e-06	8	true
71              	smoothSolver	2.09598250e-03	1.59454080e-05	7	5.57286290e-03	4.46588160e-05	7	false	GAMG	4.50009750e-04	2.93416260e-06	8	true
72              	smoothSolver	2.06335810e-03	1.56956010e-05	7	5.53391560e-03	4.43037680e-05	7	false	GAMG	4.43727940e-04	2.85983670e-06	8	true
73              	smoothSolver	2.03144450e-03	1.54519990e-05	7	5.49500890e-03	4.39514260e-05	7	false	GAMG	4.37585930e-04	2.78267570e-06	8	true
74              	smoothSolver	2.00036870e-03	1.52141000e-05	7	5.45704440e-03	4.36068090e-05	7	false	GAMG	4.31414090e-04	2.70231910e-06	8	true
75              	smoothSolver	1.97005600e-03	1.49824990e-05	7	5.41919280e-03	4.32631790e-05	7	false	GAMG	4.25444840e-04	2.61988630e-06	8	true
76              	smoothSolver	1.94042870e-03	1.47558620e-05	7	5.38132150e-03	4.29290560e-05	7	false	GAMG	4.19670350e-04	2.53644150e-06	8	true
77              	smoothSolver	1.91138690e-03	1.45348190e-05	7	5.34439150e-03	4.26003400e-05	7	false	GAMG	4.13755070e-04	2.45093290e-06	8	true
78              	smoothSolver	1.88309380e-03	1.43185880e-05	7	5.30785580e-03	4.22750690e-05	7	false	GAMG	4.07939280e-04	2.36724840e-06	8	true
79              	smoothSolver	1.85538390e-03	1.41072330e-05	7	5.27168800e-03	4.19552810e-05	7	false	GAMG	4.02379730e-04	2.28581160e-06	8	true
80              	smoothSolver	1.82819360e-03	1.39006590e-05	7	5.23588290e-03	4.16345370e-05	7	false	GAMG	3.96976510e-04	2.20849750e-06	8	true
81              	smoothSolver	1.80166930e-03	1.36985180e-05	7	5.19982880e-03	4.13222410e-05	7	false	GAMG	3.91634060e-04	3.90805680e-06	7	true
82              	smoothSolver	1.77569890e-03	1.35014810e-05	7	5.16471030e-03	4.10157980e-05	7	false	GAMG	3.86354350e-04	3.77457600e-06	7	true
83              	smoothSolver	1.75017280e-03	1.33093020e-05	7	5.13003550e-03	4.07120790e-05	7	false	GAMG	3.81083750e-04	3.64079980e-06	7	true
84              	smoothSolver	1.72521950e-03	1.31204570e-05	7	5.09572580e-03	4.04108310e-05	7	false	GAMG	3.75856030e-04	3.51178710e-06	7	true
85              	smoothSolver	1.70083640e-03	1.29357100e-05	7	5.06166070e-03	4.01125990e-05	7	false	GAMG	3.70907780e-04	3.38472420e-06	7	true
86              	smoothSolver	1.67691590e-03	1.27547300e-05	7	5.02744420e-03	3.98192340e-05	7	false	GAMG	3.66000980e-04	3.25966900e-06	7	true
87              	smoothSolver	1.65350540e-03	1.25774000e-05	7	4.99402860e-03	3.95315930e-05	7	false	GAMG	3.61039420e-04	3.13701880e-06	7	true
88              	smoothSolver	1.63058450e-03	1.24033990e-05	7	4.96119860e-03	3.92460400e-05	7	false	GAMG	3.56254290e-04	3.01294950e-06	7	true
89              	smoothSolver	1.60822010e-03	1.22332460e-05	7	4.92858140e-03	3.89616670e-05	7	false	GAMG	3.51673570e-04	2.88954640e-06	7	true
90              	smoothSolver	1.58636400e-03	1.20661220e-05	7	4.89582400e-03	3.86829070e-05	7	false	GAMG	3.47100150e-04	2.76387890e-06	7	true
91              	smoothSolver	1.56492190e-03	1.19019970e-05	7	4.86382070e-03	3.84085510e-05	7	false	GAMG	3.42558250e-04	2.63691330e-06	7	true
92              	smoothSolver	1.54388690e-03	1.17412640e-05	7	4.83207830e-03	3.81372480e-05	7	false	GAMG	3.38083410e-04	2.50994040e-06	7	true
93              	smoothSolver	1.52322370e-03	1.15835370e-05	7	4.80049910e-03	3.78670450e-05	7	false	GAMG	3.33814440e-04	2.38428860e-06	7	true
94              	smoothSolver	1.50289780e-03	1.14287810e-05	7	4.76934400e-03	3.75963490e-05	7	false	GAMG	3.29722170e-04	2.25655290e-06	7	true
95              	smoothSolver	1.48295750e-03	1.12765760e-05	7	4.73791940e-03	3.73325670e-05	7	false	GAMG	3.25617920e-04	2.12880340e-06	7	true
96              	smoothSolver	1.46333690e-03	1.11277050e-05	7	4.70734460e-03	3.70735990e-05	7	false	GAMG	3.21461240e-04	2.00242020e-06	7	true
97              	smoothSolver	1.44401410e-03	1.09814390e-05	7	4.67712980e-03	3.68145530e-05	7	false	GAMG	3.17474790e-04	1.87611910e-06	7	true
98              	smoothSolver	1.42507340e-03	1.08372400e-05	7	4.64699240e-03	3.65557630e-05	7	false	GAMG	3.13428320e-04	1.75206660e-06	7	true
99              	smoothSolver	1.40641860e-03	1.06954370e-05	7	4.61674070e-03	3.62996440e-05	7	false	GAMG	3.09385000e-04	3.08406620e-06	6	true
100             	smoothSolver	1.38803180e-03	1.05565150e-05	7	4.58699630e-03	3.60484920e-05	7	false	GAMG	3.05520540e-04	2.97794350e-06	6	true
101             	smoothSolver	1.36995070e-03	1.04192390e-05	7	4.55774500e-03	3.57993690e-05	7	false	GAMG	3.01736320e-04	2.87872080e-06	6	true
102             	smoothSolver	1.35220600e-03	1.02839670e-05	7	4.52854140e-03	3.55510540e-05	7	false	GAMG	2.97936440e-04	2.78325790e-06	6	true
103             	smoothSolver	1.33466530e-03	1.01512790e-05	7	4.49963980e-03	3.53019090e-05	7	false	GAMG	2.94176460e-04	2.69178010e-06	6	true
104             	smoothSolver	1.31737660e-03	1.00204360e-05	7	4.47047640e-03	3.50590160e-05	7	false	GAMG	2.90528170e-04	2.60356990e-06	6	true
105             	smoothSolver	1.30037660e-03	9.89071370e-06	7	4.44203760e-03	3.48175000e-05	7	false	GAMG	2.86841160e-04	2.51567200e-06	6	true
106             	smoothSolver	1.28354530e-03	9.76296520e-06	7	4.41388150e-03	3.45756720e-05	7	false	GAMG	2.83223360e-04	2.43236580e-06	6	true
107             	smoothSolver	1.26696810e-03	9.63761150e-06	7	4.38571880e-03	3.43354340e-05	7	false	GAMG	2.79664210e-04	2.35020530e-06	6	true
108             	smoothSolver	1.25067510e-03	9.51360310e-06	7	4.35753600e-03	3.40998150e-05	7	false	GAMG	2.76115650e-04	2.27054130e-06	6	true
109             	smoothSolver	1.23462630e-03	9.39154120e-06	7	4.33001030e-03	3.38640500e-05	7	false	GAMG	2.72635070e-04	2.19399290e-06	6	true
110             	smoothSolver	1.21880740e-03	9.27156700e-06	7	4.30242530e-03	3.36301960e-05	7	false	GAMG	2.69300720e-04	2.11825350e-06	6	true
111             	smoothSolver	1.20320750e-03	9.15328970e-06	7	4.27505560e-03	3.33960270e-05	7	false	GAMG	2.65990810e-04	2.04858060e-06	6	true
112             	smoothSolver	1.18791630e-03	9.03673410e-06	7	4.24790210e-03	3.31654840e-05	7	false	GAMG	2.62676010e-04	1.98652620e-06	6	true
113             	smoothSolver	1.17283750e-03	8.92204930e-06	7	4.22100530e-03	3.29378390e-05	7	false	GAMG	2.59362380e-04	1.93520400e-06	6	true
114             	smoothSolver	1.15793250e-03	8.80918170e-06	7	4.19422210e-03	3.27102830e-05	7	false	GAMG	2.56254800e-04	1.90058970e-06	6	true
115             	smoothSolver	1.14329170e-03	8.69795160e-06	7	4.16764960e-03	3.24807410e-05	7	false	GAMG	2.53152710e-04	1.88014570e-06	6	true
116             	smoothSolver	1.12889970e-03	8.58809360e-06	7	4.14103570e-03	3.22556480e-05	7	false	GAMG	2.50071120e-04	1.85968030e-06	6	true
117             	smoothSolver	1.11469410e-03	8.48046840e-06	7	4.11482130e-03	3.20344490e-05	7	false	GAMG	2.47017090e-04	1.84534520e-06	6	true
118             	smoothSolver	1.10068630e-03	8.37437280e-06	7	4.08890170e-03	3.18119910e-05	7	false	GAMG	2.43996700e-04	1.83387850e-06	6	true
119             	smoothSolver	1.08693750e-03	8.26976930e-06	7	4.06303090e-03	3.15881850e-05	7	false	GAMG	2.41068530e-04	1.82234040e-06	6	true
120             	smoothSolver	1.07338310e-03	8.16680960e-06	7	4.03718110e-03	3.13697180e-05	7	false	GAMG	2.38188220e-04	1.81403440e-06	6	true
121             	smoothSolver	1.05999730e-03	8.06567610e-06	7	4.01157020e-03	3.11523060e-05	7	false	GAMG	2.35321500e-04	1.80719050e-06	6	true
122             	smoothSolver	1.04682540e-03	7.96613890e-06	7	3.98634710e-03	3.09340080e-05	7	false	GAMG	2.32543090e-04	1.80185220e-06	6	true
123             	smoothSolver	1.03391680e-03	7.86794780e-06	7	3.96112790e-03	3.07173360e-05	7	false	GAMG	2.29806980e-04	1.79599310e-06	6	true
124             	smoothSolver	1.02117890e-03	7.77184080e-06	7	3.93591550e-03	3.05035590e-05	7	false	GAMG	2.27049500e-04	1.79286650e-06	6	true
125             	smoothSolver	1.00860910e-03	7.67703290e-06	7	3.91102550e-03	3.02903370e-05	7	false	GAMG	2.24382350e-04	1.79375460e-06	6	true
126             	smoothSolver	9.96266460e-04	7.58345700e-06	7	3.88645140e-03	3.00766030e-05	7	false	GAMG	2.21730710e-04	1.79387430e-06	6	true
127             	smoothSolver	9.84149390e-04	7.49162370e-06	7	3.86161760e-03	2.98648420e-05	7	false	GAMG	2.19122370e-04	1.79481240e-06	6	true
128             	smoothSolver	9.72168720e-04	7.40133210e-06	7	3.83720670e-03	2.96554990e-05	7	false	GAMG	2.16587770e-04	1.79643740e-06	6	true
129             	smoothSolver	9.60346670e-04	7.31226430e-06	7	3.81316400e-03	2.94467210e-05	7	false	GAMG	2.14090060e-04	1.79484280e-06	6	true
130             	smoothSolver	9.48765180e-04	7.22471800e-06	7	3.78906400e-03	2.92385560e-05	7	false	GAMG	2.11574660e-04	1.79654550e-06	6	true
131             	smoothSolver	9.37332830e-04	7.13852840e-06	7	3.76499620e-03	2.90311640e-05	7	false	GAMG	2.09109230e-04	1.79469670e-06	6	true
132             	smoothSolver	9.26050950e-04	7.05346910e-06	7	3.74126160e-03	2.88242920e-05	7	false	GAMG	2.06711710e-04	1.79223690e-06	6	true
133             	smoothSolver	9.14958210e-04	6.96988420e-06	7	3.71747110e-03	2.86213170e-05	7	false	GAMG	2.04369320e-04	1.79110940e-06	6	true
134             	smoothSolver	9.04032180e-04	6.88747070e-06	7	3.69407230e-03	2.84175330e-05	7	false	GAMG	2.02000410e-04	1.78326200e-06	6	true
135             	smoothSolver	8.93259850e-04	6.80628770e-06	7	3.67073820e-03	2.82143410e-05	7	false	GAMG	1.99648400e-04	1.77670240e-06	6	true
136             	smoothSolver	8.82648180e-04	6.72629600e-06	7	3.64724930e-03	2.80159930e-05	7	false	GAMG	1.97373400e-04	1.76894070e-06	6	true
137             	smoothSolver	8.72178150e-04	6.64749940e-06	7	3.62409310e-03	2.78181110e-05	7	false	GAMG	1.95099980e-04	1.76008080e-06	6	true
138             	smoothSolver	8.61888610e-04	6.57008110e-06	7	3.60134090e-03	2.76168900e-05	7	false	GAMG	1.92873520e-04	1.75019470e-06	6	true
139             	smoothSolver	8.51754070e-04	6.49346950e-06	7	3.57812540e-03	2.74237250e-05	7	false	GAMG	1.90729440e-04	1.73957490e-06	6	true
140             	smoothSolver	8.41750110e-04	6.41806570e-06	7	3.55521250e-03	2.72317010e-05	7	false	GAMG	1.88612540e-04	1.72807200e-06	6	true
141             	smoothSolver	8.31894760e-04	6.34390270e-06	7	3.53279420e-03	2.70362830e-05	7	false	GAMG	1.86494580e-04	1.71553920e-06	6	true
142             	smoothSolver	8.22203330e-04	6.27064940e-06	7	3.51018560e-03	2.68453780e-05	7	false	GAMG	1.84396750e-04	1.70264780e-06	6	true
143             	smoothSolver	8.12647700e-04	6.19850040e-06	7	3.48750390e-03	2.66581960e-05	7	false	GAMG	1.82328100e-04	1.68945630e-06	6	true
144             	smoothSolver	8.03216450e-04	6.12739360e-06	7	3.46532480e-03	2.64685180e-05	7	false	GAMG	1.80268160e-04	1.67524400e-06	6	true
145             	smoothSolver	7.93922330e-04	6.05730030e-06	7	3.44301710e-03	2.62818450e-05	7	false	GAMG	1.78254700e-04	1.66146590e-06	6	true
146             	smoothSolver	7.84778520e-04	5.98831780e-06	7	3.42082550e-03	2.60987030e-05	7	false	GAMG	1.76241440e-04	1.64809720e-06	6	true
147             	smoothSolver	7.75744510e-04	5.92012180e-06	7	3.39896250e-03	2.59135090e-05	7	false	GAMG	1.74242370e-04	1.63339950e-06	6	true
148             	smoothSolver	7.66820210e-04	5.85293110e-06	7	3.37692710e-03	2.57309520e-05	7	false	GAMG	1.72292860e-04	1.61848410e-06	6	true
149             	smoothSolver	7.58060360e-04	5.78691640e-06	7	3.35498720e-03	2.55510410e-05	7	false	GAMG	1.70409610e-04	1.60362460e-06	6	true
150             	smoothSolver	7.49400090e-04	5.72159800e-06	7	3.33356150e-03	2.53709470e-05	7	false	GAMG	1.68537830e-04	1.58856760e-06	6	true
151             	smoothSolver	7.40843830e-04	5.65721910e-06	7	3.31183620e-03	2.51927830e-05	7	false	GAMG	1.66691860e-04	1.57360290e-06	6	true
152             	smoothSolver	7.32426290e-04	5.59374030e-06	7	3.29011380e-03	2.50172680e-05	7	false	GAMG	1.64845010e-04	1.55948890e-06	6	true
153             	smoothSolver	7.24112810e-04	5.53114430e-06	7	3.26910770e-03	2.48392140e-05	7	false	GAMG	1.62987200e-04	1.54423400e-06	6	true
154             	smoothSolver	7.15904600e-04	5.46939530e-06	7	3.24777950e-03	2.46651010e-05	7	false	GAMG	1.61139000e-04	1.52901090e-06	6	true
155             	smoothSolver	7.07792240e-04	5.40822380e-06	7	3.22616570e-03	2.44941770e-05	7	false	GAMG	1.59358940e-04	1.51382970e-06	6	true
156             	smoothSolver	6.99837390e-04	5.34805150e-06	7	3.20543320e-03	2.43203730e-05	7	false	GAMG	1.57590860e-04	1.49853510e-06	6	true
157             	smoothSolver	6.91952470e-04	5.28876380e-06	7	3.18462530e-03	2.41480540e-05	7	false	GAMG	1.55856750e-04	1.48336520e-06	6	true
158             	smoothSolver	6.84163550e-04	5.23019750e-06	7	3.16350370e-03	2.39816600e-05	7	false	GAMG	1.54154270e-04	1.46805490e-06	6	true
159             	smoothSolver	6.76480760e-04	5.17218650e-06	7	3.14273770e-03	2.38118350e-05	7	false	GAMG	1.52480800e-04	1.45269780e-06	6	true
160             	smoothSolver	6.68918780e-04	5.11513830e-06	7	3.12223280e-03	2.36419100e-05	7	false	GAMG	1.50839720e-04	1.43729290e-06	6	true
161             	smoothSolver	6.61428160e-04	5.05881400e-06	7	3.10149850e-03	2.34782810e-05	7	false	GAMG	1.49192280e-04	1.42185430e-06	6	true
162             	smoothSolver	6.54025630e-04	5.00312940e-06	7	3.08118080e-03	2.33128420e-05	7	false	GAMG	1.47565400e-04	1.40636200e-06	6	true
163             	smoothSolver	6.46752670e-04	4.94810320e-06	7	3.06082040e-03	2.31466420e-05	7	false	GAMG	1.45953990e-04	1.39042050e-06	6	true
164             	smoothSolver	6.39557250e-04	4.89382390e-06	7	3.04055970e-03	2.29857780e-05	7	false	GAMG	1.44379970e-04	1.37553010e-06	6	true
165             	smoothSolver	6.32442840e-04	4.84037460e-06	7	3.02050680e-03	2.28241360e-05	7	false	GAMG	1.42835880e-04	1.36032390e-06	6	true
166             	smoothSolver	6.25425720e-04	4.78736350e-06	7	3.00045780e-03	2.26608310e-05	7	false	GAMG	1.41284540e-04	1.34438420e-06	6	true
167             	smoothSolver	6.18518410e-04	4.73503780e-06	7	2.98038200e-03	2.25021470e-05	7	false	GAMG	1.39785430e-04	1.32911300e-06	6	true
168             	smoothSolver	6.11676430e-04	4.68349680e-06	7	2.96066710e-03	2.23440340e-05	7	false	GAMG	1.38318240e-04	1.31408650e-06	6	true
169             	smoothSolver	6.04926600e-04	4.63252160e-06	7	2.94110570e-03	2.21845840e-05	7	false	GAMG	1.36866060e-04	1.29925960e-06	6	true
170             	smoothSolver	5.98257400e-04	4.58210830e-06	7	2.92129670e-03	2.20288960e-05	7	false	GAMG	1.35410960e-04	1.28452630e-06	6	true
171             	smoothSolver	5.91681770e-04	4.53234450e-06	7	2.90174700e-03	2.18730900e-05	7	false	GAMG	1.33986450e-04	1.27008360e-06	6	true
172             	smoothSolver	5.85195490e-04	4.48339500e-06	7	2.88262990e-03	2.17167020e-05	7	false	GAMG	1.32605510e-04	1.25592150e-06	6	true
173             	smoothSolver	5.78759430e-04	4.43485120e-06	7	2.86324920e-03	2.15642590e-05	7	false	GAMG	1.31219940e-04	1.24207680e-06	6	true
174             	smoothSolver	5.72419140e-04	4.38691600e-06	7	2.84386650e-03	2.14117030e-05	7	false	GAMG	1.29855380e-04	1.22849360e-06	6	true
