# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
28              	smoothSolver	1.74709610e-02	1.36189530e-04	4	6.40476630e-02	3.41730640e-04	5	false	GAMG	6.76180010e-02	1.74689900e-04	4	true
29              	smoothSolver	1.72487540e-02	1.33914140e-04	4	6.48057200e-02	3.49411950e-04	5	false	GAMG	6.83326690e-02	1.67375300e-04	4	true
30              	smoothSolver	1.70349780e-02	1.33867460e-04	4	6.55860420e-02	3.60962320e-04	5	false	GAMG	6.88852640e-02	1.68273820e-04	4	true
31              	smoothSolver	1.68499880e-02	1.35343770e-04	4	6.63039240e-02	3.72268200e-04	5	false	GAMG	7.01341640e-02	1.65246670e-04	4	true
32              	smoothSolver	1.67014270e-02	1.38537550e-04	4	6.69682420e-02	3.78966100e-04	5	false	GAMG	7.20322210e-02	1.45455720e-04	4	true
33              	smoothSolver	1.65651700e-02	1.41161450e-04	4	6.77238220e-02	3.78201290e-04	5	false	GAMG	7.38591740e-02	7.17633240e-04	3	true
34              	smoothSolver	1.64222850e-02	1.45170800e-04	4	6.84343770e-02	3.70196400e-04	5	false	GAMG	7.54527040e-02	6.04957180e-04	3	true
35              	smoothSolver	1.62865360e-02	1.48709350e-04	4	6.91912320e-02	3.57620120e-04	5	false	GAMG	7.65118570e-02	5.64142670e-04	3	true
36              	smoothSolver	1.61354830e-02	1.50073630e-04	4	7.00848920e-02	3.43632320e-04	5	false	GAMG	7.76505280e-02	5.82458850e-04	3	true
37              	smoothSolver	1.60162610e-02	1.49134370e-04	4	7.09446850e-02	3.32996350e-04	5	false	GAMG	7.76783820e-02	6.70843950e-04	3	true
38              	smoothSolver	1.59088300e-02	1.45137920e-04	4	7.18387540e-02	3.24353050e-04	5	false	GAMG	7.81296350e-02	1.57177300e-04	4	true
39              	smoothSolver	1.58063150e-02	1.37950790e-04	4	7.27601520e-02	7.19255220e-04	4	false	GAMG	7.71896610e-02	1.73982210e-04	4	true
40              	smoothSolver	1.56906710e-02	1.30114370e-04	4	7.36066750e-02	7.10067800e-04	4	false	GAMG	7.83479120e-02	1.97014840e-04	4	true
41              	smoothSolver	1.56172880e-02	1.24508150e-04	4	7.43606210e-02	6.97181540e-04	4	false	GAMG	8.04674460e-02	1.91342930e-04	4	true
42              	smoothSolver	1.55187110e-02	1.20754510e-04	4	7.50074190e-02	6.90756200e-04	4	false	GAMG	8.24458440e-02	1.62191520e-04	4	true
43              	smoothSolver	1.53980270e-02	1.16856130e-04	4	7.55612330e-02	6.89356810e-04	4	false	GAMG	8.38231560e-02	7.06355070e-04	3	true
44              	smoothSolver	1.52423870e-02	1.13629910e-04	4	7.61105050e-02	6.89443750e-04	4	false	GAMG	8.51747700e-02	6.37571890e-04	3	true
45              	smoothSolver	1.50583090e-02	1.10476930e-04	4	7.64392900e-02	6.87483010e-04	4	false	GAMG	8.67556860e-02	6.18568500e-04	3	true
46              	smoothSolver	1.48558370e-02	1.06996830e-04	4	7.67796950e-02	6.86327320e-04	4	false	GAMG	8.74132440e-02	6.27794490e-04	3	true
47              	smoothSolver	1.46542300e-02	1.04597330e-04	4	7.70752720e-02	6.87328060e-04	4	false	GAMG	8.72617920e-02	6.64363450e-04	3	true
48              	smoothSolver	1.44849600e-02	1.04029720e-04	4	7.72300760e-02	6.92243910e-04	4	false	GAMG	8.72718200e-02	7.28505310e-04	3	true
49              	smoothSolver	1.43253970e-02	1.04695910e-04	4	7.73723040e-02	7.00149170e-04	4	false	GAMG	8.81817530e-02	7.96328870e-04	3	true
50              	smoothSolver	1.41906070e-02	1.05734190e-04	4	7.74741120e-02	7.11419860e-04	4	false	GAMG	8.88908020e-02	8.18949280e-04	3	true
51              	smoothSolver	1.40751350e-02	1.07220620e-04	4	7.74535890e-02	7.18427670e-04	4	false	GAMG	9.04786580e-02	7.88863490e-04	3	true
52              	smoothSolver	1.39636050e-02	1.09258720e-04	4	7.74292770e-02	7.17986670e-04	4	false	GAMG	9.15460400e-02	7.28371570e-04	3	true
53              	smoothSolver	1.38624580e-02	1.11467150e-04	4	7.74267220e-02	7.10423590e-04	4	false	GAMG	9.24198210e-02	6.86304310e-04	3	true
54              	smoothSolver	1.37530770e-02	1.13305850e-04	4	7.74166500e-02	6.95963670e-04	4	false	GAMG	9.32577540e-02	6.69675720e-04	3	true
55              	smoothSolver	1.36481340e-02	1.13335870e-04	4	7.74412580e-02	6.76818590e-04	4	false	GAMG	9.33757920e-02	7.19877670e-04	3	true
56              	smoothSolver	1.35604810e-02	1.11962050e-04	4	7.73696190e-02	6.57361010e-04	4	false	GAMG	9.32275840e-02	8.58810840e-04	3	true
57              	smoothSolver	1.34858040e-02	1.08691130e-04	4	7.73501710e-02	6.38351790e-04	4	false	GAMG	9.24778320e-02	1.92368490e-04	4	true
58              	smoothSolver	1.34231150e-02	1.03618790e-04	4	7.72514120e-02	6.21436380e-04	4	false	GAMG	9.15008920e-02	2.27123510e-04	4	true
59              	smoothSolver	1.33740850e-02	9.87393320e-05	4	7.70663460e-02	6.06316820e-04	4	false	GAMG	9.24409760e-02	2.33399420e-04	4	true
60              	smoothSolver	1.33409500e-02	9.51776130e-05	4	7.68102600e-02	5.95107820e-04	4	false	GAMG	9.48151810e-02	2.08542240e-04	4	true
61              	smoothSolver	1.33005880e-02	9.25460190e-05	4	7.65214530e-02	5.87465100e-04	4	false	GAMG	9.63309690e-02	1.69610310e-04	4	true
62              	smoothSolver	1.32303200e-02	8.99115410e-05	4	7.62151610e-02	5.82354340e-04	4	false	GAMG	9.67669810e-02	8.55148110e-04	3	true
63              	smoothSolver	1.31521720e-02	8.78360240e-05	4	7.58202270e-02	5.77928620e-04	4	false	GAMG	9.79651740e-02	8.20577350e-04	3	true
64              	smoothSolver	1.30656200e-02	8.54162860e-05	4	7.52817690e-02	5.72167870e-04	4	false	GAMG	9.91281270e-02	8.26547440e-04	3	true
65              	smoothSolver	1.29771200e-02	8.31925400e-05	4	7.47266900e-02	5.68786970e-04	4	false	GAMG	9.86393180e-02	8.78134980e-04	3	true
66              	smoothSolver	1.29015950e-02	8.25638840e-05	4	7.41983980e-02	5.69931900e-04	4	false	GAMG	9.82632710e-02	9.74399640e-04	3	true
67              	smoothSolver	1.28435400e-02	8.29930940e-05	4	7.36348610e-02	5.75416290e-04	4	false	GAMG	9.84799650e-02	2.07099200e-04	4	true
68              	smoothSolver	1.28006220e-02	8.42189630e-05	4	7.30698890e-02	5.83668020e-04	4	false	GAMG	9.85357130e-02	2.07085830e-04	4	true
69              	smoothSolver	1.27735220e-02	8.57566880e-05	4	7.25280220e-02	5.92060720e-04	4	false	GAMG	1.00177900e-01	1.98072220e-04	4	true
70              	smoothSolver	1.27556030e-02	8.76995560e-05	4	7.19984680e-02	5.93933040e-04	4	false	GAMG	1.01245090e-01	1.81007630e-04	4	true
71              	smoothSolver	1.27426460e-02	8.99694500e-05	4	7.15999900e-02	5.89470670e-04	4	false	GAMG	1.02219290e-01	9.30985300e-04	3	true
72              	smoothSolver	1.27367910e-02	9.22322660e-05	4	7.12184620e-02	5.80878250e-04	4	false	GAMG	1.02724190e-01	8.79586300e-04	3	true
73              	smoothSolver	1.27289210e-02	9.32807900e-05	4	7.10314750e-02	5.67664200e-04	4	false	GAMG	1.02680770e-01	9.11951900e-04	3	true
74              	smoothSolver	1.27334390e-02	9.33041040e-05	4	7.08720970e-02	5.53054270e-04	4	false	GAMG	1.02441450e-01	1.78767310e-04	4	true
75              	smoothSolver	1.27506820e-02	9.18797830e-05	4	7.08457570e-02	5.41447130e-04	4	false	GAMG	1.01898570e-01	2.15656100e-04	4	true
76              	smoothSolver	1.27646370e-02	8.89668390e-05	4	7.09764280e-02	5.31045700e-04	4	false	GAMG	1.00822280e-01	2.42538020e-04	4	true
77              	smoothSolver	1.27998630e-02	8.61496780e-05	4	7.11708280e-02	5.24836170e-04	4	false	GAMG	1.00809960e-01	2.56981330e-04	4	true
78              	smoothSolver	1.28338720e-02	8.39492850e-05	4	7.14415210e-02	5.20226360e-04	4	false	GAMG	1.01800540e-01	2.44834910e-04	4	true
79              	smoothSolver	1.28684880e-02	8.25505480e-05	4	7.17456050e-02	5.17612670e-04	4	false	GAMG	1.02043490e-01	2.20692380e-04	4	true
80              	smoothSolver	1.28695300e-02	8.11386020e-05	4	7.21184240e-02	5.16556430e-04	4	false	GAMG	1.00642130e-01	2.11752600e-04	4	true
81              	smoothSolver	1.28589220e-02	8.00159710e-05	4	7.24528490e-02	5.17331420e-04	4	false	GAMG	1.00038850e-01	2.22966270e-04	4	true
82              	smoothSolver	1.28340960e-02	7.85796750e-05	4	7.27298550e-02	5.16040880e-04	4	false	GAMG	9.98985200e-02	2.35624420e-04	4	true
83              	smoothSolver	1.28081630e-02	7.70625120e-05	4	7.29558790e-02	5.15989630e-04	4	false	GAMG	9.81718190e-02	2.45767550e-04	4	true
84              	smoothSolver	1.27713090e-02	7.67151750e-05	4	7.32753390e-02	5.21586240e-04	4	false	GAMG	9.60069670e-02	2.51029450e-04	4	true
85              	smoothSolver	1.27515840e-02	7.73299220e-05	4	7.35091160e-02	5.29994540e-04	4	false	GAMG	9.48630800e-02	2.49317900e-04	4	true
86              	smoothSolver	1.27330010e-02	7.85915320e-05	4	7.37785910e-02	5.41386590e-04	4	false	GAMG	9.37715740e-02	2.37896090e-04	4	true
87              	smoothSolver	1.27256320e-02	8.01389650e-05	4	7.40125930e-02	5.52908840e-04	4	false	GAMG	9.40935530e-02	2.18274020e-04	4	true
88              	smoothSolver	1.27143690e-02	8.19824330e-05	4	7.42931980e-02	5.58865970e-04	4	false	GAMG	9.41090600e-02	1.91794280e-04	4	true
89              	smoothSolver	1.27082130e-02	8.41140460e-05	4	7.46124760e-02	5.58924860e-04	4	false	GAMG	9.40502720e-02	8.80031240e-04	3	true
90              	smoothSolver	1.26947540e-02	8.61401940e-05	4	7.49551140e-02	5.54768600e-04	4	false	GAMG	9.36204490e-02	8.14654420e-04	3	true
91              	smoothSolver	1.26757550e-02	8.70814930e-05	4	7.53460190e-02	5.45985590e-04	4	false	GAMG	9.27037860e-02	8.22272590e-04	3	true
92              	smoothSolver	1.26668290e-02	8.73062020e-05	4	7.57339970e-02	5.35720990e-04	4	false	GAMG	9.18272230e-02	9.14524830e-04	3	true
93              	smoothSolver	1.26604210e-02	8.62177260e-05	4	7.61436900e-02	5.27625620e-04	4	false	GAMG	9.07501980e-02	2.00601410e-04	4	true
94              	smoothSolver	1.26518280e-02	8.38022860e-05	4	7.65511200e-02	5.20083750e-04	4	false	GAMG	8.92101300e-02	2.25005140e-04	4	true
95              	smoothSolver	1.26578560e-02	8.15959920e-05	4	7.68854730e-02	5.16923020e-04	4	false	GAMG	8.84745780e-02	2.33298780e-04	4	true
96              	smoothSolver	1.26610910e-02	7.97971390e-05	4	7.72297470e-02	5.13800540e-04	4	false	GAMG	8.95355480e-02	2.22884730e-04	4	true
97              	smoothSolver	1.26521660e-02	7.86405670e-05	4	7.75068400e-02	5.12010770e-04	4	false	GAMG	9.03811340e-02	2.02615300e-04	4	true
98              	smoothSolver	1.26298400e-02	7.74001230e-05	4	7.78121130e-02	5.10853490e-04	4	false	GAMG	8.98782680e-02	8.91734010e-04	3	true
99              	smoothSolver	1.25855500e-02	7.63462210e-05	4	7.80731880e-02	5.11207080e-04	4	false	GAMG	8.98587450e-02	8.81760220e-04	3	true
100             	smoothSolver	1.25412270e-02	7.49243520e-05	4	7.82023010e-02	5.09280000e-04	4	false	GAMG	9.02870490e-02	8.98721120e-04	3	true
101             	smoothSolver	1.24822340e-02	7.35048520e-05	4	7.83150740e-02	5.08506800e-04	4	false	GAMG	8.93722440e-02	2.04564810e-04	4	true
102             	smoothSolver	1.24253260e-02	7.29955770e-05	4	7.84048460e-02	5.12538060e-04	4	false	GAMG	8.79536940e-02	1.90799720e-04	4	true
103             	smoothSolver	1.23751330e-02	7.34866820e-05	4	7.84633850e-02	5.20112670e-04	4	false	GAMG	8.72943440e-02	1.75377530e-04	4	true
104             	smoothSolver	1.23299390e-02	7.44784990e-05	4	7.84846490e-02	5.29711770e-04	4	false	GAMG	8.67807110e-02	1.58192430e-04	4	true
105             	smoothSolver	1.22929790e-02	7.57838210e-05	4	7.84618240e-02	5.39162690e-04	4	false	GAMG	8.70193620e-02	1.47005630e-04	4	true
106             	smoothSolver	1.22544520e-02	7.72326350e-05	4	7.84448780e-02	5.43941360e-04	4	false	GAMG	8.72323190e-02	8.34444330e-04	3	true
107             	smoothSolver	1.22234110e-02	7.89700260e-05	4	7.85001700e-02	5.43057720e-04	4	false	GAMG	8.72153090e-02	7.61370330e-04	3	true
108             	smoothSolver	1.21810200e-02	8.05474160e-05	4	7.84921470e-02	5.38362450e-04	4	false	GAMG	8.72075260e-02	7.22067620e-04	3	true
109             	smoothSolver	1.21392300e-02	8.11363470e-05	4	7.85429050e-02	5.29129060e-04	4	false	GAMG	8.64840010e-02	7.42937220e-04	3	true
110             	smoothSolver	1.21068960e-02	8.10782830e-05	4	7.85089000e-02	5.19231100e-04	4	false	GAMG	8.57560910e-02	8.42393340e-04	3	true
111             	smoothSolver	1.20732200e-02	7.98903100e-05	4	7.85709850e-02	5.11168640e-04	4	false	GAMG	8.47930930e-02	2.04963030e-04	4	true
112             	smoothSolver	1.20467750e-02	7.76141650e-05	4	7.85203140e-02	5.04350180e-04	4	false	GAMG	8.36455720e-02	2.28588490e-04	4	true
113             	smoothSolver	1.20281460e-02	7.55750560e-05	4	7.85074520e-02	5.01061940e-04	4	false	GAMG	8.32612360e-02	2.35976160e-04	4	true
114             	smoothSolver	1.20107530e-02	7.38917290e-05	4	7.84199630e-02	4.97672860e-04	4	false	GAMG	8.42833870e-02	2.23887090e-04	4	true
115             	smoothSolver	1.19758910e-02	7.27863550e-05	4	7.83820910e-02	4.95418320e-04	4	false	GAMG	8.48342080e-02	1.97750660e-04	4	true
116             	smoothSolver	1.19421940e-02	7.15495400e-05	4	7.83056850e-02	4.93825010e-04	4	false	GAMG	8.43652470e-02	7.89938620e-04	3	true
117             	smoothSolver	1.18843640e-02	7.04519930e-05	4	7.82305350e-02	4.93176660e-04	4	false	GAMG	8.43655080e-02	7.76068750e-04	3	true
118             	smoothSolver	1.18288700e-02	6.90141180e-05	4	7.80075130e-02	4.89893910e-04	4	false	GAMG	8.47764770e-02	7.92327920e-04	3	true
119             	smoothSolver	1.17578150e-02	6.76416390e-05	4	7.77894640e-02	4.88968170e-04	4	false	GAMG	8.38541480e-02	8.31600410e-04	3	true
120             	smoothSolver	1.17001930e-02	6.71125370e-05	4	7.75127380e-02	4.91946010e-04	4	false	GAMG	8.25957290e-02	2.10025750e-04	4	true
121             	smoothSolver	1.16392530e-02	6.75491780e-05	4	7.72456670e-02	4.98564530e-04	4	false	GAMG	8.21042430e-02	2.14405120e-04	4	true
122             	smoothSolver	1.15871440e-02	6.83659730e-05	4	7.69061580e-02	5.07089590e-04	4	false	GAMG	8.18786290e-02	2.15946750e-04	4	true
123             	smoothSolver	1.15447610e-02	6.95602110e-05	4	7.65440500e-02	5.14314360e-04	4	false	GAMG	8.19028100e-02	2.05976210e-04	4	true
124             	smoothSolver	1.14966970e-02	7.08820660e-05	4	7.62014700e-02	5.17811140e-04	4	false	GAMG	8.22060320e-02	8.13908830e-04	3	true
125             	smoothSolver	1.14593780e-02	7.23832310e-05	4	7.58867140e-02	5.16002600e-04	4	false	GAMG	8.23133610e-02	7.45569360e-04	3	true
126             	smoothSolver	1.14110850e-02	7.36788630e-05	4	7.55864460e-02	5.09964040e-04	4	false	GAMG	8.23800240e-02	7.17074500e-04	3	true
127             	smoothSolver	1.13694470e-02	7.40495540e-05	4	7.52242320e-02	5.00596100e-04	4	false	GAMG	8.18490860e-02	7.54053590e-04	3	true
128             	smoothSolver	1.13312260e-02	7.39052870e-05	4	7.49050480e-02	4.91344740e-04	4	false	GAMG	8.12622640e-02	1.91946310e-04	4	true
129             	smoothSolver	1.13036510e-02	7.26121140e-05	4	7.45771170e-02	4.83131120e-04	4	false	GAMG	8.02376590e-02	2.15619270e-04	4	true
130             	smoothSolver	1.12813620e-02	7.05820860e-05	4	7.42678830e-02	4.77319560e-04	4	false	GAMG	7.95750670e-02	2.27754730e-04	4	true
131             	smoothSolver	1.12715970e-02	6.87396110e-05	4	7.39262620e-02	4.74263760e-04	4	false	GAMG	7.98191860e-02	2.18264970e-04	4	true
132             	smoothSolver	1.12562670e-02	6.73136100e-05	4	7.35974540e-02	4.71105410e-04	4	false	GAMG	8.07209760e-02	1.88645320e-04	4	true
133             	smoothSolver	1.12391200e-02	6.62941860e-05	4	7.32865400e-02	4.68690430e-04	4	false	GAMG	8.13947460e-02	1.53856630e-04	4	true
134             	smoothSolver	1.12117700e-02	6.50838340e-05	4	7.30513700e-02	4.67809590e-04	4	false	GAMG	8.09968020e-02	7.38729900e-04	3	true
135             	smoothSolver	1.11711950e-02	6.39516010e-05	4	7.27575110e-02	4.66954910e-04	4	false	GAMG	8.13324370e-02	7.11287750e-04	3	true
136             	smoothSolver	1.11154710e-02	6.25224540e-05	4	7.25583550e-02	4.64194080e-04	4	false	GAMG	8.17964080e-02	7.30238530e-04	3	true
137             	smoothSolver	1.10682700e-02	6.11354800e-05	4	7.23446590e-02	4.65293730e-04	4	false	GAMG	8.12059850e-02	7.91042020e-04	3	true
138             	smoothSolver	1.10164940e-02	6.06057790e-05	4	7.23091200e-02	4.70938430e-04	4	false	GAMG	8.03122770e-02	1.66152460e-04	4	true
139             	smoothSolver	1.09622630e-02	6.07337910e-05	4	7.23213290e-02	4.81047080e-04	4	false	GAMG	8.04528250e-02	1.76377230e-04	4	true
140             	smoothSolver	1.09140890e-02	6.11846400e-05	4	7.25215870e-02	4.95714890e-04	4	false	GAMG	8.09979680e-02	1.77303430e-04	4	true
141             	smoothSolver	1.08700740e-02	6.18564890e-05	4	7.28781750e-02	5.10254830e-04	4	false	GAMG	8.19523240e-02	8.13975930e-04	3	true
142             	smoothSolver	1.08160110e-02	6.26322970e-05	4	7.35230050e-02	5.22854300e-04	4	false	GAMG	8.30643590e-02	7.40282520e-04	3	true
143             	smoothSolver	1.07592540e-02	6.33858490e-05	4	7.44213550e-02	5.30505600e-04	4	false	GAMG	8.45355800e-02	6.96964490e-04	3	true
144             	smoothSolver	1.06918870e-02	6.36383880e-05	4	7.57222570e-02	5.32200270e-04	4	false	GAMG	8.61366710e-02	7.05434390e-04	3	true
145             	smoothSolver	1.06173700e-02	6.30635970e-05	4	7.71355820e-02	5.28425470e-04	4	false	GAMG	8.76025540e-02	7.79322790e-04	3	true
146             	smoothSolver	1.05427930e-02	6.17258310e-05	4	7.86332790e-02	5.23249820e-04	4	false	GAMG	8.93889340e-02	2.13550390e-04	4	true
147             	smoothSolver	1.04607430e-02	5.92272720e-05	4	8.00040270e-02	5.16098500e-04	4	false	GAMG	9.09129540e-02	2.28553950e-04	4	true
148             	smoothSolver	1.03725210e-02	5.62892780e-05	4	8.11225710e-02	5.10782870e-04	4	false	GAMG	9.36450130e-02	2.52262200e-04	4	true
149             	smoothSolver	1.02817610e-02	5.36979130e-05	4	8.17889350e-02	5.06358450e-04	4	false	GAMG	9.75463600e-02	3.00204510e-04	4	true
150             	smoothSolver	1.01864890e-02	5.18115840e-05	4	8.20253840e-02	5.01465930e-04	4	false	GAMG	9.98881250e-02	3.15934420e-04	4	true
151             	smoothSolver	1.00822910e-02	5.04484070e-05	4	8.17872130e-02	4.97614080e-04	4	false	GAMG	9.97205880e-02	2.37850290e-04	4	true
152             	smoothSolver	9.96478660e-03	4.91649380e-05	4	8.11392680e-02	4.95537250e-04	4	false	GAMG	9.86816530e-02	8.31134760e-04	3	true
153             	smoothSolver	9.83860720e-03	4.81048210e-05	4	8.01218050e-02	4.93345970e-04	4	false	GAMG	9.99048640e-02	7.74819150e-04	3	true
154             	smoothSolver	9.71457160e-03	4.67257900e-05	4	7.88341230e-02	4.89836580e-04	4	false	GAMG	1.01565760e-01	8.05574400e-04	3	true
155             	smoothSolver	9.60787840e-03	4.55949020e-05	4	7.74169460e-02	4.89427800e-04	4	false	GAMG	1.00622280e-01	8.96840910e-04	3	true
156             	smoothSolver	9.50824020e-03	4.55111350e-05	4	7.60817080e-02	4.93582270e-04	4	false	GAMG	9.66178970e-02	2.35886200e-04	4	true
157             	smoothSolver	9.42931630e-03	4.60983040e-05	4	7.48212160e-02	5.01997870e-04	4	false	GAMG	9.35050620e-02	2.31338160e-04	4	true
158             	smoothSolver	9.37220790e-03	4.70106000e-05	4	7.36792130e-02	5.12336860e-04	4	false	GAMG	9.16098930e-02	2.13832450e-04	4	true
159             	smoothSolver	9.32555690e-03	4.81936450e-05	4	7.27954600e-02	5.20703920e-04	4	false	GAMG	9.01736470e-02	1.82436010e-04	4	true
160             	smoothSolver	9.29153610e-03	4.95016100e-05	4	7.20501590e-02	5.23212570e-04	4	false	GAMG	8.89028790e-02	8.03566580e-04	3	true
161             	smoothSolver	9.25215180e-03	5.09464030e-05	4	7.16001350e-02	5.20754580e-04	4	false	GAMG	8.79373080e-02	7.35082970e-04	3	true
162             	smoothSolver	9.21836850e-03	5.17151170e-05	4	7.12477850e-02	5.14286570e-04	4	false	GAMG	8.67651190e-02	7.45737730e-04	3	true
163             	smoothSolver	9.17411990e-03	5.20337700e-05	4	7.11157390e-02	5.06915770e-04	4	false	GAMG	8.60457740e-02	1.49155960e-04	4	true
164             	smoothSolver	9.14371090e-03	5.15449920e-05	4	7.10455280e-02	5.00109040e-04	4	false	GAMG	8.54575540e-02	1.80855610e-04	4	true
165             	smoothSolver	9.09837850e-03	4.99950970e-05	4	7.12697120e-02	4.96113970e-04	4	false	GAMG	8.45649680e-02	2.20749570e-04	4	true
166             	smoothSolver	9.06243770e-03	4.82714800e-05	4	7.15545450e-02	4.96867540e-04	4	false	GAMG	8.49435760e-02	2.49440140e-04	4	true
167             	smoothSolver	9.02220020e-03	4.68302690e-05	4	7.20923090e-02	4.99429840e-04	4	false	GAMG	8.70531590e-02	2.48802490e-04	4	true
168             	smoothSolver	8.99301240e-03	4.58427430e-05	4	7.27154340e-02	5.02281530e-04	4	false	GAMG	9.02776430e-02	2.26265510e-04	4	true
169             	smoothSolver	8.93997530e-03	4.50125880e-05	4	7.35098260e-02	5.05770090e-04	4	false	GAMG	9.34171740e-02	8.59964100e-04	3	true
170             	smoothSolver	8.88156560e-03	4.41639610e-05	4	7.42748070e-02	5.09983120e-04	4	false	GAMG	9.49528380e-02	7.66592790e-04	3	true
171             	smoothSolver	8.81092210e-03	4.33308830e-05	4	7.50092830e-02	5.12398100e-04	4	false	GAMG	9.50655160e-02	7.96455580e-04	3	true
172             	smoothSolver	8.74426380e-03	4.21776720e-05	4	7.55174580e-02	5.15425050e-04	4	false	GAMG	9.25909330e-02	8.97221950e-04	3	true
173             	smoothSolver	8.67008260e-03	4.15288880e-05	4	7.59575290e-02	5.22515400e-04	4	false	GAMG	8.88627350e-02	1.82564200e-04	4	true
174             	smoothSolver	8.59677960e-03	4.17322980e-05	4	7.62295470e-02	5.35477950e-04	4	false	GAMG	8.59409310e-02	1.99763130e-04	4	true
