# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
64              	smoothSolver	2.06338580e-03	1.13624670e-05	8	2.09936010e-03	1.12318030e-05	8	false	GAMG	1.30716640e-04	6.11061270e-07	5	true
65              	smoothSolver	2.02196070e-03	1.11385090e-05	8	2.07510340e-03	1.11162950e-05	8	false	GAMG	1.28424410e-04	5.92879290e-07	5	true
66              	smoothSolver	1.98166090e-03	1.09200380e-05	8	2.05132890e-03	1.10020850e-05	8	false	GAMG	1.26193440e-04	5.75433870e-07	5	true
67              	smoothSolver	1.94249720e-03	1.07076160e-05	8	2.02799820e-03	1.08894850e-05	8	false	GAMG	1.24013960e-04	5.58653870e-07	5	true
68              	smoothSolver	1.90439120e-03	1.05007850e-05	8	2.00507830e-03	1.07783170e-05	8	false	GAMG	1.21892900e-04	5.42527600e-07	5	true
69              	smoothSolver	1.86730710e-03	1.02991550e-05	8	1.98260620e-03	1.06691640e-05	8	false	GAMG	1.19864330e-04	5.26944910e-07	5	true
70              	smoothSolver	1.83123190e-03	1.01027560e-05	8	1.96049150e-03	1.05616560e-05	8	false	GAMG	1.17909530e-04	5.11950570e-07	5	true
71              	smoothSolver	1.79608620e-03	9.91135080e-06	8	1.93872780e-03	1.04555200e-05	8	false	GAMG	1.16002160e-04	4.97447830e-07	5	true
72              	smoothSolver	1.76184900e-03	9.72464410e-06	8	1.91735500e-03	1.03507080e-05	8	false	GAMG	1.14159570e-04	4.83464170e-07	5	true
73              	smoothSolver	1.72847520e-03	9.54261330e-06	8	1.89633890e-03	1.02472250e-05	8	false	GAMG	1.12378900e-04	4.70045410e-07	5	true
74              	smoothSolver	1.69594300e-03	9.36521390e-06	8	1.87567480e-03	1.01451470e-05	8	false	GAMG	1.10637000e-04	4.57077630e-07	5	true
75              	smoothSolver	1.66421740e-03	9.19222890e-06	8	1.85538380e-03	1.00443270e-05	8	false	GAMG	1.08934720e-04	4.44502990e-07	5	true
76              	smoothSolver	1.63326890e-03	9.02342470e-06	8	1.83535160e-03	9.94508720e-06	8	false	GAMG	1.07262140e-04	4.32403530e-07	5	true
77              	smoothSolver	1.60309180e-03	8.85863260e-06	8	1.81567340e-03	9.84716090e-06	8	false	GAMG	1.05637790e-04	4.20711140e-07	5	true
78              	smoothSolver	1.57363860e-03	8.69786430e-06	8	1.79623890e-03	9.75040700e-06	8	false	GAMG	1.04046650e-04	4.09404030e-07	5	true
79              	smoothSolver	1.54489290e-03	8.54100060e-06	8	1.77716440e-03	9.65494060e-06	8	false	GAMG	1.02508490e-04	3.98507880e-07	5	true
80              	smoothSolver	1.51683540e-03	8.38786610e-06	8	1.75836640e-03	9.56054550e-06	8	false	GAMG	1.01005220e-04	3.87998100e-07	5	true
81              	smoothSolver	1.48946580e-03	8.23835780e-06	8	1.73983500e-03	9.46736500e-06	8	false	GAMG	9.95398750e-05	3.77837720e-07	5	true
82              	smoothSolver	1.46276710e-03	8.09237030e-06	8	1.72164630e-03	9.37540860e-06	8	false	GAMG	9.81286250e-05	3.68035980e-07	5	true
83              	smoothSolver	1.43671070e-03	7.94971650e-06	8	1.70369780e-03	9.28468430e-06	8	false	GAMG	9.67464970e-05	3.58546010e-07	5	true
84              	smoothSolver	1.41127280e-03	7.81030720e-06	8	1.68601400e-03	9.19524270e-06	8	false	GAMG	9.53860150e-05	3.49396060e-07	5	true
85              	smoothSolver	1.38642780e-03	7.67405380e-06	8	1.66858240e-03	9.10673870e-06	8	false	GAMG	9.40523720e-05	3.40557240e-07	5	true
86              	smoothSolver	1.36212970e-03	7.54091320e-06	8	1.65142820e-03	9.01949170e-06	8	false	GAMG	9.27518970e-05	3.32025060e-07	5	true
87              	smoothSolver	1.33838530e-03	7.41093100e-06	8	1.63451840e-03	8.93319380e-06	8	false	GAMG	9.14758730e-05	3.23791430e-07	5	true
88              	smoothSolver	1.31517760e-03	7.28420510e-06	8	1.61783320e-03	8.84793470e-06	8	false	GAMG	9.02187720e-05	3.15866980e-07	5	true
89              	smoothSolver	1.29251210e-03	7.16017530e-06	8	1.60140380e-03	8.76369100e-06	8	false	GAMG	8.89830270e-05	3.08201610e-07	5	true
90              	smoothSolver	1.27037180e-03	7.03879140e-06	8	1.58519430e-03	8.68045420e-06	8	false	GAMG	8.77758860e-05	3.00787810e-07	5	true
91              	smoothSolver	1.24883340e-03	6.92002870e-06	8	1.56919610e-03	8.59828260e-06	8	false	GAMG	8.66113190e-05	2.93599480e-07	5	true
92              	smoothSolver	1.22778810e-03	6.80387060e-06	8	1.55343020e-03	8.51710860e-06	8	false	GAMG	8.54677730e-05	2.86770920e-07	5	true
93              	smoothSolver	1.20719890e-03	6.69012180e-06	8	1.53788830e-03	8.43695850e-06	8	false	GAMG	8.43427070e-05	2.79978340e-07	5	true
94              	smoothSolver	1.18705540e-03	6.57872300e-06	8	1.52254120e-03	8.35758010e-06	8	false	GAMG	8.32498410e-05	2.73471480e-07	5	true
95              	smoothSolver	1.16733290e-03	6.46980020e-06	8	1.50740140e-03	8.27922760e-06	8	false	GAMG	8.21817680e-05	2.67168640e-07	5	true
96              	smoothSolver	1.14801290e-03	6.36319470e-06	8	1.49248580e-03	8.20173470e-06	8	false	GAMG	8.11250370e-05	2.61074590e-07	5	true
97              	smoothSolver	1.12908630e-03	6.25884570e-06	8	1.47774870e-03	8.12519970e-06	8	false	GAMG	8.00857120e-05	2.55161730e-07	5	true
98              	smoothSolver	1.11054520e-03	6.15658240e-06	8	1.46321220e-03	8.04959790e-06	8	false	GAMG	7.90506010e-05	2.49427850e-07	5	true
99              	smoothSolver	1.09239050e-03	6.05633700e-06	8	1.44886170e-03	7.97481920e-06	8	false	GAMG	7.80355300e-05	2.43852360e-07	5	true
100             	smoothSolver	1.07459560e-03	5.95806880e-06	8	1.43469870e-03	7.90084880e-06	8	false	GAMG	7.70366060e-05	2.38441630e-07	5	true
101             	smoothSolver	1.05715090e-03	5.86174330e-06	8	1.42070380e-03	7.82773720e-06	8	false	GAMG	7.60597700e-05	2.33195850e-07	5	true
102             	smoothSolver	1.04004970e-03	5.76731660e-06	8	1.40690880e-03	7.75542340e-06	8	false	GAMG	7.51043660e-05	2.28103120e-07	5	true
103             	smoothSolver	1.02329150e-03	5.67477090e-06	8	1.39329260e-03	7.68396430e-06	8	false	GAMG	7.41685510e-05	2.23162280e-07	5	true
104             	smoothSolver	1.00686140e-03	5.58398920e-06	8	1.37984730e-03	7.61332950e-06	8	false	GAMG	7.32467260e-05	2.18364690e-07	5	true
105             	smoothSolver	9.90742580e-04	5.49493940e-06	8	1.36656690e-03	7.54342100e-06	8	false	GAMG	7.23406300e-05	2.13704210e-07	5	true
106             	smoothSolver	9.74930960e-04	5.40759760e-06	8	1.35343660e-03	7.47422790e-06	8	false	GAMG	7.14456320e-05	7.05935230e-07	4	true
