# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
14              	smoothSolver	1.30255450e-02	1.19989930e-04	5	3.06706130e-02	1.76145360e-04	6	false	GAMG	2.44382300e-02	2.34588450e-04	5	true
15              	smoothSolver	1.22052700e-02	1.13647550e-04	5	2.85793920e-02	1.65556110e-04	6	false	GAMG	2.34908740e-02	1.42425070e-04	6	true
16              	smoothSolver	1.14912620e-02	1.07507400e-04	5	2.67205960e-02	1.56733940e-04	6	false	GAMG	2.25407370e-02	1.43524530e-04	6	true
17              	smoothSolver	1.08358200e-02	1.01700940e-04	5	2.51556100e-02	1.49620460e-04	6	false	GAMG	2.16541250e-02	1.43924800e-04	6	true
18              	smoothSolver	1.02418990e-02	9.60602330e-05	5	2.38342350e-02	1.44104180e-04	6	false	GAMG	2.07858340e-02	1.44762330e-04	6	true
19              	smoothSolver	9.69335110e-03	9.07627000e-05	5	2.27152020e-02	1.39667830e-04	6	false	GAMG	1.99804760e-02	1.45025310e-04	6	true
20              	smoothSolver	9.18816180e-03	8.57373980e-05	5	2.17616690e-02	1.36263800e-04	6	false	GAMG	1.89903950e-02	1.44713200e-04	6	true
21              	smoothSolver	8.72319560e-03	8.09534040e-05	5	2.09088260e-02	1.33969880e-04	6	false	GAMG	1.82698940e-02	1.43349860e-04	6	true
22              	smoothSolver	8.30145280e-03	7.64687100e-05	5	2.01356870e-02	1.31955240e-04	6	false	GAMG	1.73860510e-02	1.41432860e-04	6	true
23              	smoothSolver	7.92098520e-03	7.22434140e-05	5	1.94380710e-02	1.30990600e-04	6	false	GAMG	1.67447070e-02	1.38640700e-04	6	true
24              	smoothSolver	7.56773050e-03	6.83171480e-05	5	1.88407130e-02	1.30087570e-04	6	false	GAMG	1.59239030e-02	1.34638130e-04	6	true
25              	smoothSolver	7.24597090e-03	6.47710160e-05	5	1.82630210e-02	1.29927900e-04	6	false	GAMG	1.53413510e-02	1.28438100e-04	6	true
26              	smoothSolver	6.94480750e-03	6.14001200e-05	5	1.77848000e-02	1.29691610e-04	6	false	GAMG	1.46869620e-02	1.38835190e-04	5	true
27              	smoothSolver	6.67223790e-03	5.83738740e-05	5	1.73705670e-02	1.29929570e-04	6	false	GAMG	1.42092220e-02	1.22876290e-04	5	true
28              	smoothSolver	6.41761330e-03	5.55457940e-05	5	1.70127390e-02	1.30025430e-04	6	false	GAMG	1.36725000e-02	1.08834900e-04	5	true
29              	smoothSolver	6.18718180e-03	5.29721430e-05	5	1.67265070e-02	1.30320330e-04	6	false	GAMG	1.32573230e-02	9.73129100e-05	5	true
30              	smoothSolver	5.97210230e-03	5.06593530e-05	5	1.64771020e-02	1.30455010e-04	6	false	GAMG	1.28424040e-02	8.73245010e-05	5	true
31              	smoothSolver	5.77648630e-03	4.85723190e-05	5	1.62980530e-02	1.30665000e-04	6	false	GAMG	1.24506940e-02	7.94771200e-05	5	true
32              	smoothSolver	5.60091390e-03	4.66196090e-05	5	1.61601590e-02	1.30769280e-04	6	false	GAMG	1.21278860e-02	7.42265740e-05	5	true
33              	smoothSolver	5.43627900e-03	4.48148020e-05	5	1.60630840e-02	1.30783550e-04	6	false	GAMG	1.17872600e-02	6.91328710e-05	5	true
34              	smoothSolver	5.28248240e-03	4.32411180e-05	5	1.60022360e-02	1.30622330e-04	6	false	GAMG	1.15383420e-02	6.55433030e-05	5	true
35              	smoothSolver	5.14040950e-03	4.17706650e-05	5	1.59562920e-02	1.30275410e-04	6	false	GAMG	1.12756790e-02	6.43967250e-05	5	true
36              	smoothSolver	5.00857720e-03	4.02749500e-05	5	1.59275520e-02	1.29912910e-04	6	false	GAMG	1.10980700e-02	6.50868210e-05	5	true
37              	smoothSolver	4.88298890e-03	3.88009900e-05	5	1.59220270e-02	1.29470340e-04	6	false	GAMG	1.09455060e-02	6.70193630e-05	5	true
38              	smoothSolver	4.76488330e-03	3.74206420e-05	5	1.59295730e-02	1.28882190e-04	6	false	GAMG	1.08164290e-02	6.93435990e-05	5	true
39              	smoothSolver	4.65632700e-03	3.61932210e-05	5	1.59473100e-02	1.28278470e-04	6	false	GAMG	1.07790340e-02	7.15494460e-05	5	true
40              	smoothSolver	4.55731150e-03	3.50999600e-05	5	1.59891510e-02	1.28122290e-04	6	false	GAMG	1.07706910e-02	7.34353850e-05	5	true
41              	smoothSolver	4.46658860e-03	3.41513350e-05	5	1.60371990e-02	1.28540100e-04	6	false	GAMG	1.08202160e-02	7.42922970e-05	5	true
42              	smoothSolver	4.38326770e-03	3.34605210e-05	5	1.61059010e-02	1.29408430e-04	6	false	GAMG	1.09220730e-02	7.54767260e-05	5	true
43              	smoothSolver	4.31127270e-03	3.30913320e-05	5	1.61853220e-02	1.30888500e-04	6	false	GAMG	1.10677110e-02	7.77216740e-05	5	true
44              	smoothSolver	4.25009570e-03	3.30588070e-05	5	1.62887280e-02	1.32944920e-04	6	false	GAMG	1.12447210e-02	8.35564820e-05	5	true
45              	smoothSolver	4.20387090e-03	3.33001470e-05	5	1.64064770e-02	1.35426440e-04	6	false	GAMG	1.14164290e-02	9.07640310e-05	5	true
46              	smoothSolver	4.16612440e-03	3.37429700e-05	5	1.65419940e-02	1.38320490e-04	6	false	GAMG	1.15931390e-02	9.50704070e-05	5	true
47              	smoothSolver	4.13758890e-03	3.43570620e-05	5	1.66912640e-02	1.41316430e-04	6	false	GAMG	1.17739960e-02	9.58778860e-05	5	true
48              	smoothSolver	4.11679880e-03	3.50606570e-05	5	1.68560350e-02	1.44233470e-04	6	false	GAMG	1.19418070e-02	9.40253330e-05	5	true
49              	smoothSolver	4.10247820e-03	3.58009340e-05	5	1.70330900e-02	1.47171920e-04	6	false	GAMG	1.20895320e-02	8.98146190e-05	5	true
50              	smoothSolver	4.09411180e-03	3.65344180e-05	5	1.72174170e-02	1.49625880e-04	6	false	GAMG	1.22380540e-02	8.42029790e-05	5	true
51              	smoothSolver	4.09173040e-03	3.71996190e-05	5	1.74195680e-02	1.51623180e-04	6	false	GAMG	1.23629200e-02	7.88732460e-05	5	true
52              	smoothSolver	4.09149720e-03	3.77637480e-05	5	1.76316710e-02	1.53342600e-04	6	false	GAMG	1.24782570e-02	7.55749400e-05	5	true
53              	smoothSolver	4.09337360e-03	3.81780830e-05	5	1.78506790e-02	1.54433260e-04	6	false	GAMG	1.25821980e-02	7.34239280e-05	5	true
54              	smoothSolver	4.09618140e-03	3.84261300e-05	5	1.80763950e-02	1.55206050e-04	6	false	GAMG	1.27089610e-02	7.11290540e-05	5	true
55              	smoothSolver	4.09907290e-03	3.84792700e-05	5	1.83181060e-02	1.55611960e-04	6	false	GAMG	1.28524390e-02	7.21822800e-05	5	true
56              	smoothSolver	4.10094340e-03	3.82943480e-05	5	1.85677440e-02	1.55510280e-04	6	false	GAMG	1.30292930e-02	7.79404880e-05	5	true
57              	smoothSolver	4.10116960e-03	3.78700170e-05	5	1.88212220e-02	1.55011510e-04	6	false	GAMG	1.32193680e-02	8.28823190e-05	5	true
58              	smoothSolver	4.09968210e-03	3.71964450e-05	5	1.90851320e-02	1.54381290e-04	6	false	GAMG	1.34447760e-02	8.74344230e-05	5	true
59              	smoothSolver	4.09645400e-03	3.62755200e-05	5	1.93622600e-02	1.53653980e-04	6	false	GAMG	1.37086010e-02	9.16195810e-05	5	true
60              	smoothSolver	4.09132130e-03	3.51235540e-05	5	1.96619570e-02	1.53025240e-04	6	false	GAMG	1.39963180e-02	9.48052450e-05	5	true
61              	smoothSolver	4.08696390e-03	3.37950740e-05	5	1.99687870e-02	1.52590990e-04	6	false	GAMG	1.43622340e-02	9.66975990e-05	5	true
62              	smoothSolver	4.08392660e-03	3.24350210e-05	5	2.02856610e-02	1.52534900e-04	6	false	GAMG	1.47493840e-02	9.86846740e-05	5	true
63              	smoothSolver	4.08369860e-03	3.12799860e-05	5	2.06126150e-02	1.53096260e-04	6	false	GAMG	1.51412760e-02	1.01564120e-04	5	true
64              	smoothSolver	4.09192920e-03	3.04251250e-05	5	2.09580520e-02	1.54406980e-04	6	false	GAMG	1.55541840e-02	1.05437400e-04	5	true
65              	smoothSolver	4.10604120e-03	2.99992030e-05	5	2.13171710e-02	1.56433250e-04	6	false	GAMG	1.59543880e-02	1.09069800e-04	5	true
66              	smoothSolver	4.12735970e-03	3.01304940e-05	5	2.16927680e-02	1.59186550e-04	6	false	GAMG	1.63319560e-02	1.12526130e-04	5	true
67              	smoothSolver	4.15753470e-03	3.07876080e-05	5	2.20795600e-02	1.62464120e-04	6	false	GAMG	1.66909210e-02	1.15068050e-04	5	true
68              	smoothSolver	4.19382530e-03	3.18628670e-05	5	2.24752150e-02	1.66258370e-04	6	false	GAMG	1.70094790e-02	1.16784400e-04	5	true
69              	smoothSolver	4.23491340e-03	3.32256870e-05	5	2.28751010e-02	1.70324050e-04	6	false	GAMG	1.72812510e-02	1.17686620e-04	5	true
70              	smoothSolver	4.28035900e-03	3.47379430e-05	5	2.32713720e-02	1.74406930e-04	6	false	GAMG	1.75318750e-02	1.18553800e-04	5	true
71              	smoothSolver	4.32662200e-03	3.62849000e-05	5	2.36804710e-02	1.78376960e-04	6	false	GAMG	1.77320940e-02	1.17104220e-04	5	true
72              	smoothSolver	4.37374330e-03	3.77874760e-05	5	2.40876570e-02	1.81963150e-04	6	false	GAMG	1.79069970e-02	1.13547150e-04	5	true
73              	smoothSolver	4.42033640e-03	3.91706180e-05	5	2.44889270e-02	1.84963360e-04	6	false	GAMG	1.80951080e-02	1.06766810e-04	5	true
74              	smoothSolver	4.46379820e-03	4.03540190e-05	5	2.48820380e-02	1.87452810e-04	6	false	GAMG	1.82845010e-02	9.60193120e-05	5	true
75              	smoothSolver	4.50467550e-03	4.12838700e-05	5	2.52599710e-02	1.89249830e-04	6	false	GAMG	1.84886710e-02	9.16657740e-05	5	true
76              	smoothSolver	4.54219460e-03	4.19041840e-05	5	2.56210590e-02	1.90173880e-04	6	false	GAMG	1.87279570e-02	9.25014560e-05	5	true
77              	smoothSolver	4.57513070e-03	4.21764250e-05	5	2.59804680e-02	1.90313080e-04	6	false	GAMG	1.89787840e-02	9.58170580e-05	5	true
78              	smoothSolver	4.60297810e-03	4.20551180e-05	5	2.63365750e-02	1.89795150e-04	6	false	GAMG	1.91693810e-02	1.00084910e-04	5	true
79              	smoothSolver	4.62621430e-03	4.14979410e-05	5	2.67020370e-02	1.88864820e-04	6	false	GAMG	1.94330790e-02	1.05445260e-04	5	true
80              	smoothSolver	4.64704750e-03	4.06733200e-05	5	2.70641750e-02	1.87660430e-04	6	false	GAMG	1.97446670e-02	1.10005250e-04	5	true
81              	smoothSolver	4.66845150e-03	3.96911280e-05	5	2.74285560e-02	1.86382350e-04	6	false	GAMG	2.01075720e-02	1.12148040e-04	5	true
82              	smoothSolver	4.69090180e-03	3.86473050e-05	5	2.78100520e-02	1.85479080e-04	6	false	GAMG	2.04304760e-02	1.13440780e-04	5	true
83              	smoothSolver	4.71769910e-03	3.78024490e-05	5	2.82086280e-02	1.85087090e-04	6	false	GAMG	2.07894800e-02	1.16036220e-04	5	true
84              	smoothSolver	4.75324520e-03	3.73119680e-05	5	2.86171690e-02	1.85111910e-04	6	false	GAMG	2.11369350e-02	1.21422760e-04	5	true
85              	smoothSolver	4.79707980e-03	3.73656130e-05	5	2.90334710e-02	1.85481670e-04	6	false	GAMG	2.14483390e-02	1.29713440e-04	5	true
86              	smoothSolver	4.84904190e-03	3.77403610e-05	5	2.94660230e-02	1.86403280e-04	6	false	GAMG	2.17055150e-02	1.37868460e-04	5	true
87              	smoothSolver	4.90711330e-03	3.83239270e-05	5	2.99045810e-02	1.87929880e-04	6	false	GAMG	2.19581510e-02	1.43759600e-04	5	true
88              	smoothSolver	4.96823380e-03	3.90110550e-05	5	3.03382150e-02	1.89653630e-04	6	false	GAMG	2.21803950e-02	1.46228710e-04	5	true
89              	smoothSolver	5.03216740e-03	3.97955260e-05	5	3.07722900e-02	1.91307210e-04	6	false	GAMG	2.23846040e-02	1.45578990e-04	5	true
90              	smoothSolver	5.09697190e-03	4.06091680e-05	5	3.12036480e-02	1.92699970e-04	6	false	GAMG	2.25546630e-02	1.42394190e-04	5	true
91              	smoothSolver	5.16120730e-03	4.13363300e-05	5	3.16339220e-02	1.93860640e-04	6	false	GAMG	2.27090140e-02	1.36245840e-04	5	true
92              	smoothSolver	5.22363870e-03	4.19346240e-05	5	3.20534070e-02	1.94717760e-04	6	false	GAMG	2.28628320e-02	1.25922330e-04	5	true
93              	smoothSolver	5.28318390e-03	4.23046620e-05	5	3.24631910e-02	1.95239300e-04	6	false	GAMG	2.30132510e-02	1.14683670e-04	5	true
94              	smoothSolver	5.33690850e-03	4.24093590e-05	5	3.28622910e-02	1.95489090e-04	6	false	GAMG	2.31927950e-02	1.12199910e-04	5	true
95              	smoothSolver	5.38406940e-03	4.21885400e-05	5	3.32343920e-02	1.95459990e-04	6	false	GAMG	2.33994290e-02	1.16004790e-04	5	true
96              	smoothSolver	5.42400530e-03	4.16618790e-05	5	3.35866950e-02	1.95221070e-04	6	false	GAMG	2.36089850e-02	1.19542460e-04	5	true
97              	smoothSolver	5.45770490e-03	4.08617370e-05	5	3.39320740e-02	1.94902360e-04	6	false	GAMG	2.37854410e-02	1.23626550e-04	5	true
98              	smoothSolver	5.48563560e-03	3.97602230e-05	5	3.42644680e-02	1.94781910e-04	6	false	GAMG	2.39167210e-02	1.26355910e-04	5	true
99              	smoothSolver	5.50938890e-03	3.84134850e-05	5	3.45777950e-02	1.95054390e-04	6	false	GAMG	2.40816780e-02	1.25382370e-04	5	true
100             	smoothSolver	5.53163040e-03	3.69525000e-05	5	3.48810920e-02	1.96146430e-04	6	false	GAMG	2.43620560e-02	1.24964210e-04	5	true
101             	smoothSolver	5.55296890e-03	3.55706710e-05	5	3.51838040e-02	1.98158770e-04	6	false	GAMG	2.46092440e-02	1.27370620e-04	5	true
102             	smoothSolver	5.57852710e-03	3.47689500e-05	5	3.54897120e-02	2.01149290e-04	6	false	GAMG	2.48710760e-02	1.31396750e-04	5	true
103             	smoothSolver	5.61306900e-03	3.50122440e-05	5	3.57959140e-02	2.04999070e-04	6	false	GAMG	2.51589070e-02	1.34666930e-04	5	true
104             	smoothSolver	5.65771120e-03	3.60259820e-05	5	3.61107420e-02	2.09436660e-04	6	false	GAMG	2.54213290e-02	1.36574270e-04	5	true
105             	smoothSolver	5.70986830e-03	3.75717390e-05	5	3.64264680e-02	2.14324660e-04	6	false	GAMG	2.56073230e-02	1.37309100e-04	5	true
106             	smoothSolver	5.76639540e-03	3.94580850e-05	5	3.67388440e-02	2.19489530e-04	6	false	GAMG	2.57458020e-02	1.36621360e-04	5	true
107             	smoothSolver	5.82586120e-03	4.15687270e-05	5	3.70391850e-02	2.24681980e-04	6	false	GAMG	2.58981800e-02	1.34348430e-04	5	true
108             	smoothSolver	5.88662730e-03	4.37984090e-05	5	3.73234970e-02	2.29518220e-04	6	false	GAMG	2.60314320e-02	1.30574280e-04	5	true
109             	smoothSolver	5.94829150e-03	4.60294600e-05	5	3.76120870e-02	2.33892660e-04	6	false	GAMG	2.60898130e-02	1.24837730e-04	5	true
110             	smoothSolver	6.00822350e-03	4.81596220e-05	5	3.78829920e-02	2.37507050e-04	6	false	GAMG	2.61575940e-02	1.17681210e-04	5	true
111             	smoothSolver	6.06409460e-03	5.01336020e-05	5	3.81287640e-02	2.40288860e-04	6	false	GAMG	2.62231800e-02	1.08180790e-04	5	true
112             	smoothSolver	6.11758270e-03	5.18361390e-05	5	3.83560170e-02	2.42108920e-04	6	false	GAMG	2.62819050e-02	9.54672180e-05	5	true
113             	smoothSolver	6.16498150e-03	5.31482430e-05	5	3.85688660e-02	2.43070420e-04	6	false	GAMG	2.64164930e-02	9.12453260e-05	5	true
114             	smoothSolver	6.20713630e-03	5.40554030e-05	5	3.87687660e-02	2.43240970e-04	6	false	GAMG	2.66182840e-02	9.66194270e-05	5	true
115             	smoothSolver	6.24447950e-03	5.44805420e-05	5	3.89792570e-02	2.42562740e-04	6	false	GAMG	2.67511130e-02	1.06696390e-04	5	true
116             	smoothSolver	6.27564000e-03	5.44120550e-05	5	3.91921410e-02	2.41288720e-04	6	false	GAMG	2.67987670e-02	1.17122100e-04	5	true
117             	smoothSolver	6.29858790e-03	5.39377700e-05	5	3.93987890e-02	2.39281080e-04	6	false	GAMG	2.68370640e-02	1.27358430e-04	5	true
118             	smoothSolver	6.31554770e-03	5.30681490e-05	5	3.95997990e-02	2.36971310e-04	6	false	GAMG	2.70645790e-02	1.34650050e-04	5	true
119             	smoothSolver	6.33609670e-03	5.19040970e-05	5	3.98178970e-02	2.34841700e-04	6	false	GAMG	2.73424300e-02	1.38995170e-04	5	true
120             	smoothSolver	6.35907040e-03	5.07052860e-05	5	4.00521910e-02	2.33225110e-04	6	false	GAMG	2.75162830e-02	1.43079370e-04	5	true
121             	smoothSolver	6.39064470e-03	4.99907680e-05	5	4.03009020e-02	2.32290530e-04	6	false	GAMG	2.76765840e-02	1.46733610e-04	5	true
122             	smoothSolver	6.43009460e-03	4.96975850e-05	5	4.05595520e-02	2.31671290e-04	6	false	GAMG	2.78957630e-02	1.51775120e-04	5	true
123             	smoothSolver	6.47818260e-03	4.97289280e-05	5	4.08329400e-02	2.31320030e-04	6	false	GAMG	2.80608520e-02	1.59698050e-04	5	true
124             	smoothSolver	6.53534420e-03	5.01570980e-05	5	4.11166330e-02	2.31305720e-04	6	false	GAMG	2.81870520e-02	1.69204720e-04	5	true
125             	smoothSolver	6.59824360e-03	5.08369300e-05	5	4.14064490e-02	2.31753230e-04	6	false	GAMG	2.82761020e-02	1.76640020e-04	5	true
126             	smoothSolver	6.66462480e-03	5.15789720e-05	5	4.16877140e-02	2.32314540e-04	6	false	GAMG	2.83538950e-02	1.79159120e-04	5	true
127             	smoothSolver	6.73369210e-03	5.23439520e-05	5	4.19630160e-02	2.32599800e-04	6	false	GAMG	2.84128990e-02	1.78408860e-04	5	true
128             	smoothSolver	6.80060500e-03	5.30778670e-05	5	4.22249250e-02	2.32346030e-04	6	false	GAMG	2.85632080e-02	1.74132390e-04	5	true
129             	smoothSolver	6.86579260e-03	5.36747360e-05	5	4.24758530e-02	2.31827670e-04	6	false	GAMG	2.86620540e-02	1.62451700e-04	5	true
130             	smoothSolver	6.92797940e-03	5.40410180e-05	5	4.26992200e-02	2.30915290e-04	6	false	GAMG	2.88071960e-02	1.45936720e-04	5	true
131             	smoothSolver	6.98312000e-03	5.40767820e-05	5	4.29098700e-02	2.29833890e-04	6	false	GAMG	2.89244430e-02	1.34610850e-04	5	true
132             	smoothSolver	7.03127070e-03	5.37516920e-05	5	4.31050900e-02	2.28812080e-04	6	false	GAMG	2.89519110e-02	1.35539680e-04	5	true
133             	smoothSolver	7.07151220e-03	5.31256800e-05	5	4.32763450e-02	2.27648490e-04	6	false	GAMG	2.90723870e-02	1.40946610e-04	5	true
134             	smoothSolver	7.10154900e-03	5.21927460e-05	5	4.34367450e-02	2.26384550e-04	6	false	GAMG	2.92007810e-02	1.47633800e-04	5	true
135             	smoothSolver	7.12493890e-03	5.08788310e-05	5	4.35823710e-02	2.25425010e-04	6	false	GAMG	2.92272210e-02	1.52214020e-04	5	true
136             	smoothSolver	7.14209860e-03	4.92462890e-05	5	4.37200910e-02	2.24867260e-04	6	false	GAMG	2.91627790e-02	1.52046500e-04	5	true
137             	smoothSolver	7.15158810e-03	4.73600730e-05	5	4.38531070e-02	2.25235480e-04	6	false	GAMG	2.92935450e-02	1.48259280e-04	5	true
138             	smoothSolver	7.16168440e-03	4.54409810e-05	5	4.39854820e-02	2.26714660e-04	6	false	GAMG	2.94894300e-02	1.46299690e-04	5	true
139             	smoothSolver	7.17305160e-03	4.38929470e-05	5	4.41189820e-02	2.29301780e-04	6	false	GAMG	2.96451860e-02	1.48283650e-04	5	true
140             	smoothSolver	7.19030010e-03	4.35670980e-05	5	4.42591640e-02	2.32989290e-04	6	false	GAMG	2.98320260e-02	1.51991180e-04	5	true
141             	smoothSolver	7.22346460e-03	4.43877740e-05	5	4.43986150e-02	2.37509430e-04	6	false	GAMG	2.99961500e-02	1.54846170e-04	5	true
142             	smoothSolver	7.26827990e-03	4.59764180e-05	5	4.45404420e-02	2.42504050e-04	6	false	GAMG	3.01032460e-02	1.56217870e-04	5	true
143             	smoothSolver	7.31818580e-03	4.81212340e-05	5	4.46788160e-02	2.47734880e-04	6	false	GAMG	3.01993970e-02	1.56844420e-04	5	true
144             	smoothSolver	7.37209950e-03	5.05925600e-05	5	4.48012480e-02	2.52810750e-04	6	false	GAMG	3.01980160e-02	1.55959810e-04	5	true
145             	smoothSolver	7.42815060e-03	5.32513300e-05	5	4.49011980e-02	2.57571930e-04	6	false	GAMG	3.02501530e-02	1.53003290e-04	5	true
146             	smoothSolver	7.48392680e-03	5.59845980e-05	5	4.49893390e-02	2.61863870e-04	6	false	GAMG	3.02764470e-02	1.48703540e-04	5	true
147             	smoothSolver	7.53904070e-03	5.86097160e-05	5	4.50919140e-02	2.65457830e-04	6	false	GAMG	3.02780030e-02	1.42522460e-04	5	true
148             	smoothSolver	7.59166010e-03	6.11078940e-05	5	4.52044160e-02	2.68344940e-04	6	false	GAMG	3.03015800e-02	1.34009890e-04	5	true
149             	smoothSolver	7.63880030e-03	6.33432380e-05	5	4.53117820e-02	2.70443140e-04	6	false	GAMG	3.03413810e-02	1.24421470e-04	5	true
150             	smoothSolver	7.68063430e-03	6.52138290e-05	5	4.54226830e-02	2.71669770e-04	6	false	GAMG	3.04067890e-02	1.13426020e-04	5	true
151             	smoothSolver	7.71648460e-03	6.64710170e-05	5	4.55285980e-02	2.71704670e-04	6	false	GAMG	3.04877180e-02	1.10670480e-04	5	true
152             	smoothSolver	7.74582090e-03	6.71716960e-05	5	4.56374230e-02	2.70906600e-04	6	false	GAMG	3.05623050e-02	1.18037200e-04	5	true
153             	smoothSolver	7.76592330e-03	6.74122450e-05	5	4.57666920e-02	2.69485960e-04	6	false	GAMG	3.05864950e-02	1.28964230e-04	5	true
154             	smoothSolver	7.77922920e-03	6.72226820e-05	5	4.58944300e-02	2.67450590e-04	6	false	GAMG	3.05843790e-02	1.40547690e-04	5	true
155             	smoothSolver	7.78492620e-03	6.63485120e-05	5	4.60234420e-02	2.64730240e-04	6	false	GAMG	3.05455980e-02	1.52293830e-04	5	true
156             	smoothSolver	7.78563220e-03	6.49349110e-05	5	4.61697010e-02	2.61830660e-04	6	false	GAMG	3.06521740e-02	1.59416730e-04	5	true
157             	smoothSolver	7.78996760e-03	6.33943220e-05	5	4.63513170e-02	2.59471740e-04	6	false	GAMG	3.08396740e-02	1.62968330e-04	5	true
158             	smoothSolver	7.80205150e-03	6.21569290e-05	5	4.65536060e-02	2.57546420e-04	6	false	GAMG	3.08550240e-02	1.65097120e-04	5	true
159             	smoothSolver	7.82644890e-03	6.13032070e-05	5	4.67632600e-02	2.56081020e-04	6	false	GAMG	3.09773800e-02	1.66268900e-04	5	true
160             	smoothSolver	7.85976120e-03	6.08804750e-05	5	4.69828550e-02	2.55024350e-04	6	false	GAMG	3.10887440e-02	1.68655620e-04	5	true
161             	smoothSolver	7.90369480e-03	6.09581470e-05	5	4.71991700e-02	2.54333320e-04	6	false	GAMG	3.12016600e-02	1.76206110e-04	5	true
162             	smoothSolver	7.95542020e-03	6.14122400e-05	5	4.74180660e-02	2.53803020e-04	6	false	GAMG	3.12357180e-02	1.86032310e-04	5	true
163             	smoothSolver	8.01430490e-03	6.19863790e-05	5	4.76293730e-02	2.53430790e-04	6	false	GAMG	3.12542390e-02	1.93250520e-04	5	true
164             	smoothSolver	8.07552130e-03	6.26112710e-05	5	4.78113470e-02	2.52966460e-04	6	false	GAMG	3.12106220e-02	1.95790410e-04	5	true
165             	smoothSolver	8.13773710e-03	6.32719930e-05	5	4.79674620e-02	2.52070810e-04	6	false	GAMG	3.12902260e-02	1.92227880e-04	5	true
166             	smoothSolver	8.19730880e-03	6.38407170e-05	5	4.81033920e-02	2.50553470e-04	6	false	GAMG	3.14697450e-02	1.85285300e-04	5	true
167             	smoothSolver	8.25239990e-03	6.42088600e-05	5	4.82259830e-02	2.49013570e-04	6	false	GAMG	3.16109810e-02	1.70375780e-04	5	true
168             	smoothSolver	8.30267450e-03	6.42158530e-05	5	4.83319880e-02	2.47375790e-04	6	false	GAMG	3.17687820e-02	1.52378560e-04	5	true
169             	smoothSolver	8.34561500e-03	6.38159490e-05	5	4.84404090e-02	2.45682380e-04	6	false	GAMG	3.18069270e-02	1.44538920e-04	5	true
170             	smoothSolver	8.37814240e-03	6.31083310e-05	5	4.85369210e-02	2.44127030e-04	6	false	GAMG	3.18171230e-02	1.47880800e-04	5	true
171             	smoothSolver	8.40311620e-03	6.21049910e-05	5	4.86071550e-02	2.42636710e-04	6	false	GAMG	3.18923190e-02	1.57023170e-04	5	true
172             	smoothSolver	8.41851290e-03	6.07032400e-05	5	4.86585870e-02	2.41376350e-04	6	false	GAMG	3.19445510e-02	1.65947240e-04	5	true
173             	smoothSolver	8.42613890e-03	5.88661640e-05	5	4.87032070e-02	2.40456110e-04	6	false	GAMG	3.18670710e-02	1.69997430e-04	5	true
174             	smoothSolver	8.42740350e-03	5.67382590e-05	5	4.87489790e-02	2.40139480e-04	6	false	GAMG	3.17987100e-02	1.68228900e-04	5	true
