# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
31              	smoothSolver	5.09243460e-03	2.82329540e-05	7	1.00004500e-02	5.53959080e-05	7	false	GAMG	1.22580700e-03	4.99391670e-06	7	true
32              	smoothSolver	4.88903550e-03	2.71564170e-05	7	9.80916580e-03	5.42498960e-05	7	false	GAMG	1.19655330e-03	4.93154970e-06	7	true
33              	smoothSolver	4.70185440e-03	2.61339140e-05	7	9.62680760e-03	5.31411220e-05	7	false	GAMG	1.17179940e-03	4.85233190e-06	7	true
34              	smoothSolver	4.52652760e-03	2.51701870e-05	7	9.44351630e-03	5.20226380e-05	7	false	GAMG	1.14715300e-03	4.75802310e-06	7	true
35              	smoothSolver	4.36063660e-03	2.42596280e-05	7	9.27246160e-03	5.09667380e-05	7	false	GAMG	1.12312720e-03	4.65340360e-06	7	true
36              	smoothSolver	4.20279280e-03	2.33913800e-05	7	9.09486630e-03	4.99215460e-05	7	false	GAMG	1.10172690e-03	4.54391300e-06	7	true
37              	smoothSolver	4.05251190e-03	2.25619820e-05	7	8.93555410e-03	4.88945590e-05	7	false	GAMG	1.07866370e-03	4.43031550e-06	7	true
38              	smoothSolver	3.90958760e-03	2.17717740e-05	7	8.77558460e-03	4.79198040e-05	7	false	GAMG	1.05631210e-03	4.31629210e-06	7	true
39              	smoothSolver	3.77319700e-03	2.10162940e-05	7	8.61774490e-03	4.69537410e-05	7	false	GAMG	1.03524830e-03	1.03381460e-05	6	true
40              	smoothSolver	3.64304720e-03	2.02938090e-05	7	8.46983140e-03	4.60430070e-05	7	false	GAMG	1.01608790e-03	9.81865250e-06	6	true
41              	smoothSolver	3.51895370e-03	1.96043020e-05	7	8.31500370e-03	4.51538200e-05	7	false	GAMG	9.96496690e-04	9.32628880e-06	6	true
42              	smoothSolver	3.39942370e-03	1.89417980e-05	7	8.17556770e-03	4.42933550e-05	7	false	GAMG	9.77246660e-04	8.86114990e-06	6	true
43              	smoothSolver	3.28438650e-03	1.83046570e-05	7	8.03524250e-03	4.34884690e-05	7	false	GAMG	9.58697510e-04	8.41696850e-06	6	true
44              	smoothSolver	3.17444650e-03	1.76946960e-05	7	7.89678190e-03	4.26885480e-05	7	false	GAMG	9.39561460e-04	7.99640700e-06	6	true
45              	smoothSolver	3.06905050e-03	1.71110920e-05	7	7.76412970e-03	4.19243070e-05	7	false	GAMG	9.21714980e-04	7.60722980e-06	6	true
46              	smoothSolver	2.96836070e-03	1.65526160e-05	7	7.62887970e-03	4.11950450e-05	7	false	GAMG	9.03748280e-04	7.24849130e-06	6	true
47              	smoothSolver	2.87214250e-03	1.60183600e-05	7	7.50558070e-03	4.04730130e-05	7	false	GAMG	8.86400320e-04	6.91018360e-06	6	true
48              	smoothSolver	2.77994310e-03	1.55068030e-05	7	7.37967970e-03	3.97842190e-05	7	false	GAMG	8.69925350e-04	6.59406360e-06	6	true
49              	smoothSolver	2.69154820e-03	1.50172980e-05	7	7.25591090e-03	3.91068090e-05	7	false	GAMG	8.52396360e-04	6.30252860e-06	6	true
50              	smoothSolver	2.60690240e-03	1.45484530e-05	7	7.13787550e-03	3.84525090e-05	7	false	GAMG	8.35888410e-04	6.02988360e-06	6	true
51              	smoothSolver	2.52577710e-03	1.40980560e-05	7	7.01744920e-03	3.78236540e-05	7	false	GAMG	8.20117520e-04	5.77430280e-06	6	true
52              	smoothSolver	2.44804270e-03	1.36669650e-05	7	6.90527260e-03	3.71879920e-05	7	false	GAMG	8.03768870e-04	5.53929550e-06	6	true
53              	smoothSolver	2.37332580e-03	1.32516630e-05	7	6.79354200e-03	3.65869170e-05	7	false	GAMG	7.87747770e-04	5.31618370e-06	6	true
54              	smoothSolver	2.30168780e-03	1.28546980e-05	7	6.68005940e-03	3.60015860e-05	7	false	GAMG	7.72570410e-04	5.11257220e-06	6	true
55              	smoothSolver	2.23278930e-03	1.24724290e-05	7	6.57451680e-03	3.54090500e-05	7	false	GAMG	7.57265020e-04	4.92282280e-06	6	true
56              	smoothSolver	2.16657750e-03	1.21059860e-05	7	6.46780820e-03	3.48476980e-05	7	false	GAMG	7.41446940e-04	4.74566850e-06	6	true
57              	smoothSolver	2.10301710e-03	1.17525710e-05	7	6.36379540e-03	3.42910510e-05	7	false	GAMG	7.27152230e-04	4.57886630e-06	6	true
58              	smoothSolver	2.04170390e-03	1.14122690e-05	7	6.26146550e-03	3.37365180e-05	7	false	GAMG	7.12722150e-04	4.42526280e-06	6	true
59              	smoothSolver	1.98291760e-03	1.10859350e-05	7	6.15902380e-03	3.32133480e-05	7	false	GAMG	6.97591250e-04	4.27725660e-06	6	true
60              	smoothSolver	1.92618440e-03	1.07708470e-05	7	6.06389660e-03	3.26798890e-05	7	false	GAMG	6.83550500e-04	4.13795510e-06	6	true
61              	smoothSolver	1.87139930e-03	1.04693130e-05	7	5.96660020e-03	3.21580810e-05	7	false	GAMG	6.69654760e-04	4.00503090e-06	6	true
62              	smoothSolver	1.81890490e-03	1.01784610e-05	7	5.86921070e-03	3.16583400e-05	7	false	GAMG	6.55555840e-04	3.87864980e-06	6	true
63              	smoothSolver	1.76812700e-03	9.89791060e-06	7	5.77873540e-03	3.11582760e-05	7	false	GAMG	6.41981320e-04	3.75758120e-06	6	true
64              	smoothSolver	1.71917990e-03	9.62811420e-06	7	5.68663250e-03	3.06658920e-05	7	false	GAMG	6.28759190e-04	3.63994200e-06	6	true
65              	smoothSolver	1.67226400e-03	9.36706510e-06	7	5.59616410e-03	3.01840830e-05	7	false	GAMG	6.15264890e-04	3.52864280e-06	6	true
66              	smoothSolver	1.62679890e-03	9.11508330e-06	7	5.50810120e-03	2.97069520e-05	7	false	GAMG	6.02002050e-04	3.41965930e-06	6	true
67              	smoothSolver	1.58281060e-03	8.87180750e-06	7	5.42011500e-03	2.92495460e-05	7	false	GAMG	5.89169380e-04	3.31442500e-06	6	true
68              	smoothSolver	1.54071560e-03	8.63690880e-06	7	5.33599020e-03	2.87829060e-05	7	false	GAMG	5.76708120e-04	3.21339550e-06	6	true
69              	smoothSolver	1.49993590e-03	8.40990900e-06	7	5.25221470e-03	2.83216700e-05	7	false	GAMG	5.64030990e-04	3.11550040e-06	6	true
70              	smoothSolver	1.46039990e-03	8.19058480e-06	7	5.16787000e-03	2.78933390e-05	7	false	GAMG	5.51899490e-04	3.02070860e-06	6	true
71              	smoothSolver	1.42245470e-03	7.97865680e-06	7	5.08874430e-03	2.74547100e-05	7	false	GAMG	5.39696100e-04	2.92921550e-06	6	true
72              	smoothSolver	1.38564830e-03	7.77358870e-06	7	5.00872680e-03	2.70105920e-05	7	false	GAMG	5.27766780e-04	2.83998450e-06	6	true
73              	smoothSolver	1.35008890e-03	7.57545600e-06	7	4.92941760e-03	2.65946000e-05	7	false	GAMG	5.16369380e-04	2.75267340e-06	6	true
74              	smoothSolver	1.31583490e-03	7.38386100e-06	7	4.85332820e-03	2.61816060e-05	7	false	GAMG	5.04908950e-04	2.66881730e-06	6	true
75              	smoothSolver	1.28258460e-03	7.19863040e-06	7	4.77698890e-03	2.57678310e-05	7	false	GAMG	4.93667230e-04	2.58859240e-06	6	true
76              	smoothSolver	1.25046410e-03	7.01955630e-06	7	4.70270510e-03	2.53575280e-05	7	false	GAMG	4.82628950e-04	2.51384990e-06	6	true
77              	smoothSolver	1.21952680e-03	6.84700260e-06	7	4.62977510e-03	2.49622860e-05	7	false	GAMG	4.71820250e-04	2.44069530e-06	6	true
78              	smoothSolver	1.18960600e-03	6.68038670e-06	7	4.55663590e-03	2.45746510e-05	7	false	GAMG	4.61226360e-04	2.37163110e-06	6	true
79              	smoothSolver	1.16063130e-03	6.51902350e-06	7	4.48631030e-03	2.41876930e-05	7	false	GAMG	4.50647980e-04	2.30588330e-06	6	true
80              	smoothSolver	1.13263570e-03	6.36315160e-06	7	4.41681930e-03	2.37976950e-05	7	false	GAMG	4.40520340e-04	2.24349720e-06	6	true
81              	smoothSolver	1.10554610e-03	6.21181630e-06	7	4.34714830e-03	2.34322660e-05	7	false	GAMG	4.30518150e-04	2.18588360e-06	6	true
82              	smoothSolver	1.07925230e-03	6.06552470e-06	7	4.28041440e-03	2.30680310e-05	7	false	GAMG	4.20417550e-04	2.13211000e-06	6	true
83              	smoothSolver	1.05375820e-03	5.92396690e-06	7	4.21433370e-03	2.26982660e-05	7	false	GAMG	4.10747520e-04	2.08146080e-06	6	true
84              	smoothSolver	1.02907700e-03	5.78598300e-06	7	4.14817300e-03	2.23421970e-05	7	false	GAMG	4.01400940e-04	2.03383320e-06	6	true
85              	smoothSolver	1.00513740e-03	5.65258800e-06	7	4.08442020e-03	2.19972880e-05	7	false	GAMG	3.91935980e-04	1.98894070e-06	6	true
86              	smoothSolver	9.81901400e-04	5.52314840e-06	7	4.02134010e-03	2.16480080e-05	7	false	GAMG	3.82836210e-04	1.94572860e-06	6	true
87              	smoothSolver	9.59316280e-04	5.39696570e-06	7	3.95851760e-03	2.13086110e-05	7	false	GAMG	3.73958340e-04	1.90445580e-06	6	true
88              	smoothSolver	9.37448790e-04	5.27531760e-06	7	3.89779090e-03	2.09757890e-05	7	false	GAMG	3.65066410e-04	1.86625850e-06	6	true
89              	smoothSolver	9.16202310e-04	5.15655330e-06	7	3.83793730e-03	2.06456810e-05	7	false	GAMG	3.56544620e-04	1.83226900e-06	6	true
90              	smoothSolver	8.95541450e-04	5.04123480e-06	7	3.77807960e-03	2.03255350e-05	7	false	GAMG	3.48182910e-04	1.80013030e-06	6	true
91              	smoothSolver	8.75466750e-04	4.92951540e-06	7	3.72021870e-03	2.00060350e-05	7	false	GAMG	3.39891810e-04	3.37319880e-06	5	true
92              	smoothSolver	8.55943130e-04	4.82064980e-06	7	3.66303090e-03	1.96894120e-05	7	false	GAMG	3.31853640e-04	3.27033130e-06	5	true
93              	smoothSolver	8.37013360e-04	4.71473630e-06	7	3.60606520e-03	1.93867110e-05	7	false	GAMG	3.23917200e-04	3.17670910e-06	5	true
94              	smoothSolver	8.18639560e-04	4.61213370e-06	7	3.55113910e-03	1.90839400e-05	7	false	GAMG	3.16271730e-04	3.09885150e-06	5	true
95              	smoothSolver	8.00696580e-04	4.51246080e-06	7	3.49651550e-03	1.87812010e-05	7	false	GAMG	3.08723360e-04	3.03656880e-06	5	true
96              	smoothSolver	7.83285240e-04	4.41523890e-06	7	3.44215970e-03	1.84912540e-05	7	false	GAMG	3.01286450e-04	2.98089480e-06	5	true
97              	smoothSolver	7.66388200e-04	4.32064080e-06	7	3.38981500e-03	1.82037920e-05	7	false	GAMG	2.94159450e-04	2.92776660e-06	5	true
98              	smoothSolver	7.49935850e-04	4.22896660e-06	7	3.33766380e-03	1.79165810e-05	7	false	GAMG	2.87078350e-04	1.61327840e-06	6	true
99              	smoothSolver	7.33935470e-04	4.13967330e-06	7	3.28597700e-03	1.76394690e-05	7	false	GAMG	2.80164950e-04	1.58780610e-06	6	true
100             	smoothSolver	7.18320170e-04	4.05241820e-06	7	3.23607180e-03	1.73660500e-05	7	false	GAMG	2.73445960e-04	1.56190200e-06	6	true
101             	smoothSolver	7.03186470e-04	3.96777570e-06	7	3.18633820e-03	1.70937420e-05	7	false	GAMG	2.66938490e-04	1.53398320e-06	6	true
102             	smoothSolver	6.88466480e-04	3.88552770e-06	7	3.13734020e-03	1.68301430e-05	7	false	GAMG	2.60583100e-04	1.50448750e-06	6	true
103             	smoothSolver	6.74045790e-04	3.80511970e-06	7	3.08966080e-03	1.65702170e-05	7	false	GAMG	2.54168660e-04	1.47405780e-06	6	true
104             	smoothSolver	6.60042190e-04	3.72701440e-06	7	3.04224390e-03	1.63110850e-05	7	false	GAMG	2.48107880e-04	1.44228680e-06	6	true
105             	smoothSolver	6.46440370e-04	3.65087940e-06	7	2.99547530e-03	1.60598030e-05	7	false	GAMG	2.42186420e-04	1.40905100e-06	6	true
106             	smoothSolver	6.33150850e-04	3.57661180e-06	7	2.94998790e-03	1.58125510e-05	7	false	GAMG	2.36298630e-04	1.37445310e-06	6	true
107             	smoothSolver	6.20226600e-04	3.50458830e-06	7	2.90500680e-03	1.55669100e-05	7	false	GAMG	2.30649140e-04	1.33881590e-06	6	true
108             	smoothSolver	6.07605020e-04	3.43408010e-06	7	2.86053480e-03	1.53283590e-05	7	false	GAMG	2.25131910e-04	1.30249830e-06	6	true
109             	smoothSolver	5.95307090e-04	3.36539990e-06	7	2.81705380e-03	1.50929940e-05	7	false	GAMG	2.19730260e-04	1.26564610e-06	6	true
110             	smoothSolver	5.83329370e-04	3.29861970e-06	7	2.77410930e-03	1.48596490e-05	7	false	GAMG	2.14412970e-04	1.22829730e-06	6	true
111             	smoothSolver	5.71651200e-04	3.23336240e-06	7	2.73171800e-03	1.46324620e-05	7	false	GAMG	2.09247820e-04	1.19070960e-06	6	true
112             	smoothSolver	5.60270420e-04	3.16980000e-06	7	2.69034140e-03	1.44090160e-05	7	false	GAMG	2.04265160e-04	1.15289590e-06	6	true
113             	smoothSolver	5.49139810e-04	3.10791340e-06	7	2.64951630e-03	1.41878720e-05	7	false	GAMG	1.99355780e-04	1.11515800e-06	6	true
114             	smoothSolver	5.38349490e-04	3.04754390e-06	7	2.60920910e-03	1.39706500e-05	7	false	GAMG	1.94589260e-04	1.07829470e-06	6	true
115             	smoothSolver	5.27788810e-04	2.98889820e-06	7	2.56983060e-03	1.37588460e-05	7	false	GAMG	1.89925110e-04	1.04120850e-06	6	true
116             	smoothSolver	5.17472250e-04	2.93138940e-06	7	2.53096810e-03	1.35501220e-05	7	false	GAMG	1.85396050e-04	1.84844100e-06	5	true
117             	smoothSolver	5.07450360e-04	2.87553880e-06	7	2.49251220e-03	1.33426380e-05	7	false	GAMG	1.80990320e-04	1.79322840e-06	5	true
118             	smoothSolver	4.97672270e-04	2.82089770e-06	7	2.45486930e-03	1.31415850e-05	7	false	GAMG	1.76673110e-04	1.74057590e-06	5	true
119             	smoothSolver	4.88102900e-04	2.76747430e-06	7	2.41781900e-03	1.29437210e-05	7	false	GAMG	1.72428060e-04	1.68867410e-06	5	true
120             	smoothSolver	4.78797560e-04	2.71561940e-06	7	2.38137950e-03	1.27461640e-05	7	false	GAMG	1.68371420e-04	1.63791110e-06	5	true
121             	smoothSolver	4.69685450e-04	2.66514680e-06	7	2.34545920e-03	1.25562970e-05	7	false	GAMG	1.64375630e-04	1.58850850e-06	5	true
122             	smoothSolver	4.60793850e-04	2.61538560e-06	7	2.31017180e-03	1.23684770e-05	7	false	GAMG	1.60480200e-04	1.54220690e-06	5	true
123             	smoothSolver	4.52149370e-04	2.56710170e-06	7	2.27554150e-03	1.21804390e-05	7	false	GAMG	1.56694270e-04	1.49854960e-06	5	true
124             	smoothSolver	4.43665370e-04	2.52003000e-06	7	2.24109030e-03	1.20006710e-05	7	false	GAMG	1.52985480e-04	1.45758370e-06	5	true
125             	smoothSolver	4.35372700e-04	2.47397150e-06	7	2.20749340e-03	1.18221000e-05	7	false	GAMG	1.49373230e-04	1.41751980e-06	5	true
126             	smoothSolver	4.27321600e-04	2.42894400e-06	7	2.17464510e-03	1.16433770e-05	7	false	GAMG	1.45886140e-04	1.37896050e-06	5	true
127             	smoothSolver	4.19423130e-04	2.38499150e-06	7	2.14176010e-03	1.14724870e-05	7	false	GAMG	1.42444800e-04	1.34143040e-06	5	true
128             	smoothSolver	4.11702960e-04	2.34225610e-06	7	2.10985340e-03	1.13024570e-05	7	false	GAMG	1.39108360e-04	1.30567150e-06	5	true
129             	smoothSolver	4.04160740e-04	2.30029770e-06	7	2.07846400e-03	1.11334130e-05	7	false	GAMG	1.35888000e-04	1.27226660e-06	5	true
130             	smoothSolver	3.96813400e-04	2.25931770e-06	7	2.04708800e-03	1.09699860e-05	7	false	GAMG	1.32703520e-04	1.24237010e-06	5	true
131             	smoothSolver	3.89620110e-04	2.21942360e-06	7	2.01673700e-03	1.08085090e-05	7	false	GAMG	1.29601070e-04	1.21719150e-06	5	true
132             	smoothSolver	3.82561700e-04	2.18029440e-06	7	1.98666740e-03	1.06491480e-05	7	false	GAMG	1.26599000e-04	1.19384260e-06	5	true
133             	smoothSolver	3.75713480e-04	2.14203480e-06	7	1.95685020e-03	1.04928790e-05	7	false	GAMG	1.23699240e-04	1.17162330e-06	5	true
134             	smoothSolver	3.68973510e-04	2.10492590e-06	7	1.92798520e-03	1.03388720e-05	7	false	GAMG	1.20837560e-04	1.14974810e-06	5	true
135             	smoothSolver	3.62387150e-04	2.06841200e-06	7	1.89922480e-03	1.01880210e-05	7	false	GAMG	1.18034260e-04	1.12871110e-06	5	true
136             	smoothSolver	3.56006660e-04	2.03272520e-06	7	1.87104940e-03	1.00381540e-05	7	false	GAMG	1.15339980e-04	1.10762680e-06	5	true
137             	smoothSolver	3.49719100e-04	1.99797390e-06	7	1.84338550e-03	9.89177920e-06	7	false	GAMG	1.12698850e-04	1.08735460e-06	5	true
138             	smoothSolver	3.43558130e-04	1.96399620e-06	7	1.81589850e-03	9.74844050e-06	7	false	GAMG	1.10119840e-04	1.06669690e-06	5	true
139             	smoothSolver	3.37552050e-04	1.93074900e-06	7	1.78914200e-03	9.60543380e-06	7	false	GAMG	1.07623240e-04	1.04605580e-06	5	true
140             	smoothSolver	3.31683730e-04	1.89819600e-06	7	1.76263570e-03	9.46644350e-06	7	false	GAMG	1.05172880e-04	1.02529870e-06	5	true
141             	smoothSolver	3.25942690e-04	1.86643320e-06	7	1.73647120e-03	9.33031880e-06	7	false	GAMG	1.02786530e-04	1.00462820e-06	5	true
142             	smoothSolver	3.20327450e-04	1.83542760e-06	7	1.71101990e-03	9.19385230e-06	7	false	GAMG	1.00487810e-04	9.84450100e-07	5	true
143             	smoothSolver	3.14822040e-04	1.80488000e-06	7	1.68567820e-03	9.06123710e-06	7	false	GAMG	9.82307230e-05	9.64945510e-07	5	true
144             	smoothSolver	3.09428140e-04	1.77511980e-06	7	1.66078490e-03	8.93158510e-06	7	false	GAMG	9.60141450e-05	9.47285470e-07	5	true
145             	smoothSolver	3.04162730e-04	1.74597970e-06	7	1.63650260e-03	8.80154560e-06	7	false	GAMG	9.38730170e-05	9.30295720e-07	5	true
146             	smoothSolver	2.99020070e-04	1.71737780e-06	7	1.61228190e-03	8.67492060e-06	7	false	GAMG	9.18063830e-05	9.12815110e-07	5	true
147             	smoothSolver	2.93982980e-04	1.68957200e-06	7	1.58862600e-03	8.55127370e-06	7	false	GAMG	8.97597070e-05	8.95069710e-07	5	true
148             	smoothSolver	2.89028860e-04	1.66227250e-06	7	1.56544950e-03	8.42784470e-06	7	false	GAMG	8.77844980e-05	8.76630550e-07	5	true
149             	smoothSolver	2.84207220e-04	1.63536580e-06	7	1.54234870e-03	8.30711100e-06	7	false	GAMG	8.58691620e-05	8.57724830e-07	5	true
150             	smoothSolver	2.79488460e-04	1.60921990e-06	7	1.51978970e-03	8.18888150e-06	7	false	GAMG	8.39790190e-05	8.38361590e-07	5	true
151             	smoothSolver	2.74828560e-04	1.58360300e-06	7	1.49760920e-03	8.07152580e-06	7	false	GAMG	8.21559580e-05	8.18340660e-07	5	true
152             	smoothSolver	2.70302720e-04	1.55837380e-06	7	1.47563450e-03	7.95615230e-06	7	false	GAMG	8.03791830e-05	7.98309010e-07	5	true
153             	smoothSolver	2.65861590e-04	1.53389220e-06	7	1.45414200e-03	7.84300600e-06	7	false	GAMG	7.86505210e-05	7.78891050e-07	5	true
154             	smoothSolver	2.61490290e-04	1.50985800e-06	7	1.43291820e-03	7.73169290e-06	7	false	GAMG	7.69568100e-05	7.58396790e-07	5	true
155             	smoothSolver	2.57224330e-04	1.48618440e-06	7	1.41202540e-03	7.62164310e-06	7	false	GAMG	7.53220610e-05	7.38045480e-07	5	true
156             	smoothSolver	2.53053070e-04	1.46313290e-06	7	1.39146980e-03	7.51292710e-06	7	false	GAMG	7.37274020e-05	7.17521330e-07	5	true
157             	smoothSolver	2.48952670e-04	1.44047250e-06	7	1.37114130e-03	7.40736170e-06	7	false	GAMG	7.21579830e-05	6.97501320e-07	5	true
158             	smoothSolver	2.44939890e-04	1.41826080e-06	7	1.35133130e-03	7.30268520e-06	7	false	GAMG	7.06429200e-05	6.77902640e-07	5	true
159             	smoothSolver	2.41017510e-04	1.39651770e-06	7	1.33175100e-03	7.19849270e-06	7	false	GAMG	6.91629220e-05	6.58755480e-07	5	true
160             	smoothSolver	2.37177030e-04	1.37523950e-06	7	1.31229080e-03	7.09784810e-06	7	false	GAMG	6.77024340e-05	6.40644240e-07	5	true
161             	smoothSolver	2.33401890e-04	1.35447450e-06	7	1.29341420e-03	6.99777120e-06	7	false	GAMG	6.62963830e-05	6.23583490e-07	5	true
162             	smoothSolver	2.29718610e-04	1.33402180e-06	7	1.27467580e-03	6.89842850e-06	7	false	GAMG	6.49309580e-05	6.07745130e-07	5	true
163             	smoothSolver	2.26122610e-04	1.31399110e-06	7	1.25613950e-03	6.80224000e-06	7	false	GAMG	6.35834420e-05	5.93285930e-07	5	true
164             	smoothSolver	2.22565910e-04	1.29446260e-06	7	1.23811790e-03	6.70674750e-06	7	false	GAMG	6.22648190e-05	5.79452130e-07	5	true
165             	smoothSolver	2.19107660e-04	1.27519180e-06	7	1.22015970e-03	6.61232530e-06	7	false	GAMG	6.09957900e-05	5.65985100e-07	5	true
166             	smoothSolver	2.15710950e-04	1.25635920e-06	7	1.20255530e-03	6.51998170e-06	7	false	GAMG	5.97428470e-05	5.53339920e-07	5	true
167             	smoothSolver	2.12361730e-04	1.23794990e-06	7	1.18529790e-03	6.42855240e-06	7	false	GAMG	5.85206420e-05	5.41821720e-07	5	true
168             	smoothSolver	2.09100110e-04	1.21974700e-06	7	1.16812000e-03	6.33881690e-06	7	false	GAMG	5.73306900e-05	5.31854920e-07	5	true
169             	smoothSolver	2.05891510e-04	1.20195890e-06	7	1.15142050e-03	6.25017060e-06	7	false	GAMG	5.61738440e-05	5.22319720e-07	5	true
170             	smoothSolver	2.02729650e-04	1.18454280e-06	7	1.13487550e-03	6.16312220e-06	7	false	GAMG	5.50406650e-05	5.11873690e-07	5	true
171             	smoothSolver	1.99643620e-04	1.16728670e-06	7	1.11849630e-03	6.07770340e-06	7	false	GAMG	5.39318510e-05	5.03447190e-07	5	true
172             	smoothSolver	1.96610930e-04	1.15048980e-06	7	1.10257490e-03	5.99248340e-06	7	false	GAMG	5.28511750e-05	4.94379600e-07	5	true
173             	smoothSolver	1.93624710e-04	1.13394610e-06	7	1.08670110e-03	5.90942950e-06	7	false	GAMG	5.17973310e-05	4.84357970e-07	5	true
174             	smoothSolver	1.90699780e-04	1.11760620e-06	7	1.07112720e-03	5.82792110e-06	7	false	GAMG	5.07642590e-05	4.75700650e-07	5	true
