# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
37              	smoothSolver	7.43538910e-04	5.05514400e-06	7	8.41151450e-04	6.99718980e-06	7	false	GAMG	9.37864590e-06	8.25954160e-08	4	true
38              	smoothSolver	6.69761440e-04	4.55487900e-06	7	7.59189390e-04	6.32761610e-06	7	false	GAMG	8.47921550e-06	7.44627590e-08	4	true
39              	smoothSolver	6.03381130e-04	4.10466140e-06	7	6.85294670e-04	5.72222020e-06	7	false	GAMG	7.66460030e-06	6.71539560e-08	4	true
40              	smoothSolver	5.43641470e-04	3.69939000e-06	7	6.18658210e-04	5.17518760e-06	7	false	GAMG	6.92637030e-06	6.05366990e-08	4	true
41              	smoothSolver	4.89866250e-04	3.33450210e-06	7	5.58534760e-04	4.68048060e-06	7	false	GAMG	6.25793430e-06	5.45300750e-08	4	true
42              	smoothSolver	4.41450400e-04	3.00590910e-06	7	5.04272110e-04	4.23292720e-06	7	false	GAMG	5.65357810e-06	4.90839670e-08	4	true
43              	smoothSolver	3.97852060e-04	2.70994980e-06	7	4.55291640e-04	3.82806560e-06	7	false	GAMG	5.10739890e-06	4.41540070e-08	4	true
44              	smoothSolver	3.58585690e-04	2.44334160e-06	7	4.11095700e-04	3.46191600e-06	7	false	GAMG	4.61326180e-06	3.97046100e-08	4	true
45              	smoothSolver	3.23215860e-04	2.20313960e-06	7	3.71210950e-04	3.13095010e-06	7	false	GAMG	4.16614320e-06	3.57051650e-08	4	true
46              	smoothSolver	2.91351870e-04	1.98670160e-06	7	3.35202220e-04	2.83153460e-06	7	false	GAMG	3.76172190e-06	3.21104200e-08	4	true
47              	smoothSolver	2.62642970e-04	1.79165310e-06	7	3.02689280e-04	2.56067250e-06	7	false	GAMG	3.39633700e-06	2.88679810e-08	4	true
48              	smoothSolver	2.36774120e-04	1.61586330e-06	7	2.73331270e-04	2.31560890e-06	7	false	GAMG	3.06628110e-06	2.59483680e-08	4	true
49              	smoothSolver	2.13461840e-04	1.45741220e-06	7	2.46820030e-04	2.09400660e-06	7	false	GAMG	2.76768770e-06	2.30649020e-08	4	true
50              	smoothSolver	1.92453020e-04	1.31457870e-06	7	2.22889620e-04	1.89367940e-06	7	false	GAMG	2.49792000e-06	2.08380220e-08	4	true
51              	smoothSolver	1.73517320e-04	1.18581120e-06	7	2.01282980e-04	1.71245300e-06	7	false	GAMG	2.25449040e-06	1.87360450e-08	4	true
52              	smoothSolver	1.56449550e-04	1.06971600e-06	7	1.81768940e-04	1.54849320e-06	7	false	GAMG	2.03481000e-06	1.68430190e-08	4	true
53              	smoothSolver	1.41064510e-04	9.65038450e-07	7	1.64147720e-04	1.40019720e-06	7	false	GAMG	1.83645140e-06	1.51436690e-08	4	true
54              	smoothSolver	1.27195550e-04	8.70649360e-07	7	1.48230350e-04	1.26617000e-06	7	false	GAMG	1.65728740e-06	1.36092420e-08	4	true
55              	smoothSolver	1.14692700e-04	7.85532320e-07	7	1.33857830e-04	1.14496160e-06	7	false	GAMG	1.49546430e-06	1.22246030e-08	4	true
56              	smoothSolver	1.03420880e-04	7.08772550e-07	7	1.20883000e-04	1.03532700e-06	7	false	GAMG	1.34938570e-06	1.09768270e-08	4	true
57              	smoothSolver	9.32585130e-05	6.39545340e-07	7	1.09166770e-04	9.36184070e-07	7	false	GAMG	1.21755110e-06	9.85463640e-09	4	true
58              	smoothSolver	8.40956340e-05	5.77107260e-07	7	9.85884790e-05	8.46571350e-07	7	false	GAMG	1.10668780e-06	9.10250500e-09	4	true
59              	smoothSolver	7.58350540e-05	5.20793240e-07	7	8.90310280e-05	7.65526710e-07	7	false	GAMG	9.94097060e-07	8.07905580e-09	4	true
60              	smoothSolver	6.83862860e-05	4.69996940e-07	7	8.03991370e-05	6.92235270e-07	7	false	GAMG	8.96701160e-07	7.24215390e-09	4	true
61              	smoothSolver	6.16698370e-05	4.24176560e-07	7	7.26032780e-05	6.25954560e-07	7	false	GAMG	8.09055380e-07	6.50186110e-09	4	true
62              	smoothSolver	5.56136150e-05	3.82842880e-07	7	6.55664240e-05	5.66027720e-07	7	false	GAMG	7.29940020e-07	5.83619240e-09	4	true
63              	smoothSolver	5.01525990e-05	3.45554940e-07	7	5.92209500e-05	5.11862620e-07	7	false	GAMG	6.58514940e-07	5.23788600e-09	4	true
64              	smoothSolver	4.52281970e-05	3.11915330e-07	7	5.35184440e-05	4.62898470e-07	7	false	GAMG	5.94088470e-07	4.70343870e-09	4	true
65              	smoothSolver	4.07876070e-05	2.81565880e-07	7	4.83828690e-05	4.18627770e-07	7	false	GAMG	5.35982400e-07	4.22647760e-09	4	true
66              	smoothSolver	3.67832370e-05	2.54183700e-07	7	4.37519770e-05	3.78607060e-07	7	false	GAMG	4.83545960e-07	3.79881830e-09	4	true
67              	smoothSolver	3.31721830e-05	2.29477760e-07	7	3.95723490e-05	3.42579030e-07	7	false	GAMG	4.36229210e-07	9.28053080e-09	3	true
68              	smoothSolver	2.99151790e-05	2.07185100e-07	7	3.58011940e-05	3.10181840e-07	7	false	GAMG	3.94569030e-07	7.53575010e-09	3	true
69              	smoothSolver	2.69794130e-05	1.87072950e-07	7	3.23919120e-05	2.80929260e-07	7	false	GAMG	3.54487600e-07	7.13672200e-09	3	true
70              	smoothSolver	2.43309880e-05	1.68922070e-07	7	2.93154970e-05	2.54553030e-07	7	false	GAMG	3.20054030e-07	6.39654890e-09	3	true
71              	smoothSolver	2.19427500e-05	1.52542720e-07	7	2.65365080e-05	2.30725720e-07	7	false	GAMG	2.88650000e-07	5.75602860e-09	3	true
72              	smoothSolver	1.97889470e-05	1.37761030e-07	7	2.40243200e-05	2.09193700e-07	7	false	GAMG	2.60426050e-07	5.17175080e-09	3	true
73              	smoothSolver	1.78465950e-05	1.24421270e-07	7	2.17544180e-05	1.89727770e-07	7	false	GAMG	2.34968100e-07	4.65023970e-09	3	true
74              	smoothSolver	1.60949190e-05	1.12382400e-07	7	1.97023810e-05	1.72120450e-07	7	false	GAMG	2.11997600e-07	4.18123470e-09	3	true
75              	smoothSolver	1.45151940e-05	1.01516690e-07	7	1.78483400e-05	1.56195450e-07	7	false	GAMG	1.91273670e-07	3.75969350e-09	3	true
76              	smoothSolver	1.30905360e-05	9.17376270e-08	7	1.61722570e-05	1.41784130e-07	7	false	GAMG	1.72577200e-07	3.38106230e-09	3	true
77              	smoothSolver	1.18057240e-05	8.30246260e-08	7	1.46586010e-05	1.28741530e-07	7	false	GAMG	1.55709990e-07	3.04003560e-09	3	true
78              	smoothSolver	1.06470410e-05	7.51532200e-08	7	1.32907250e-05	1.16937140e-07	7	false	GAMG	1.40508330e-07	9.58782900e-09	2	true
79              	smoothSolver	9.60242900e-06	6.80424700e-08	7	1.20598700e-05	1.06315840e-07	7	false	GAMG	1.38627440e-07	2.97135540e-09	3	true
80              	smoothSolver	8.66132270e-06	6.16126500e-08	7	1.09348950e-05	9.65678990e-08	7	false	GAMG	1.16362560e-07	6.91378360e-09	2	true
81              	smoothSolver	7.81255520e-06	5.58056840e-08	7	9.92685420e-06	8.78542160e-08	7	false	GAMG	1.11650600e-07	8.00720550e-09	2	true
82              	smoothSolver	7.05252620e-06	5.05544660e-08	7	9.00811820e-06	7.98862670e-08	7	false	GAMG	9.86868810e-08	6.88591820e-09	2	true
83              	smoothSolver	6.37336710e-06	4.58070730e-08	7	8.17856640e-06	7.27113850e-08	7	false	GAMG	8.70665630e-08	6.10505700e-09	2	true
84              	smoothSolver	5.76575120e-06	4.15158740e-08	7	7.43930310e-06	6.63466650e-08	7	false	GAMG	7.87861570e-08	5.49409550e-09	2	true
85              	smoothSolver	5.22053290e-06	3.76353660e-08	7	6.77642790e-06	6.06172670e-08	7	false	GAMG	7.11761390e-08	4.91370280e-09	2	true
86              	smoothSolver	4.72776230e-06	3.41257390e-08	7	6.17899830e-06	5.54367420e-08	7	false	GAMG	6.42177830e-08	4.40428930e-09	2	true
87              	smoothSolver	4.28233770e-06	3.09511450e-08	7	5.63865650e-06	5.07389150e-08	7	false	GAMG	5.79913270e-08	3.95151170e-09	2	true
88              	smoothSolver	3.87967150e-06	2.80791560e-08	7	5.14962560e-06	4.64760410e-08	7	false	GAMG	5.23784480e-08	3.54353630e-09	2	true
89              	smoothSolver	3.51561610e-06	2.54806030e-08	7	4.70637500e-06	4.26012280e-08	7	false	GAMG	4.73112590e-08	3.17727860e-09	2	true
90              	smoothSolver	3.18642810e-06	2.31295130e-08	7	4.30452930e-06	3.90752080e-08	7	false	GAMG	4.27420070e-08	2.84912740e-09	2	true
91              	smoothSolver	2.88872980e-06	2.10016550e-08	7	3.93987620e-06	3.58779570e-08	7	false	GAMG	3.86205880e-08	2.55469920e-09	2	true
92              	smoothSolver	2.61947310e-06	1.90764690e-08	7	3.60859830e-06	3.30435700e-08	7	false	GAMG	3.49034930e-08	2.29089530e-09	2	true
93              	smoothSolver	2.37590670e-06	1.73396360e-08	7	3.31160810e-06	3.04853170e-08	7	false	GAMG	3.15507830e-08	9.77014390e-09	1	true
94              	smoothSolver	2.15541790e-06	1.57950020e-08	7	3.03892810e-06	2.80724790e-08	7	false	GAMG	3.72961030e-08	4.57330820e-09	1	true
95              	smoothSolver	1.95633870e-06	1.44163840e-08	7	2.80913420e-06	2.60743140e-08	7	false	GAMG	3.11646160e-08	1.98214980e-09	2	true
96              	smoothSolver	1.77562820e-06	1.32066150e-08	7	2.59779290e-06	2.42040150e-08	7	false	GAMG	2.47306960e-08	7.44627400e-09	1	true
97              	smoothSolver	1.61248900e-06	1.21073440e-08	7	2.38602540e-06	2.23182310e-08	7	false	GAMG	2.77697910e-08	3.42462310e-09	1	true
98              	smoothSolver	1.46516240e-06	1.11052090e-08	7	2.21418720e-06	2.08640800e-08	7	false	GAMG	2.31298570e-08	7.77263520e-09	1	true
99              	smoothSolver	1.33137450e-06	1.01940190e-08	7	2.05079830e-06	1.94211010e-08	7	false	GAMG	2.55876760e-08	4.20386810e-09	1	true
100             	smoothSolver	1.21095380e-06	9.36236940e-09	7	1.90733200e-06	1.81401470e-08	7	false	GAMG	2.37765870e-08	8.60501280e-09	1	true
101             	smoothSolver	1.10304290e-06	8.60857200e-09	7	1.77510300e-06	1.69764150e-08	7	false	GAMG	2.63117210e-08	6.10542090e-09	1	true
102             	smoothSolver	1.00782500e-06	7.91733910e-09	7	1.65562010e-06	1.59328400e-08	7	false	GAMG	2.68679880e-08	1.69774870e-09	2	true
103             	smoothSolver	9.20864200e-07	7.30392330e-09	7	1.54986200e-06	1.50033810e-08	7	false	GAMG	1.41179830e-08	3.42639970e-09	1	true
104             	smoothSolver	8.42177020e-07	6.75185910e-09	7	1.44081260e-06	1.40130190e-08	7	false	GAMG	1.42238690e-08	2.31955770e-09	1	true
105             	smoothSolver	7.70591410e-07	6.24985140e-09	7	1.35677690e-06	1.32786760e-08	7	false	GAMG	1.25257720e-08	3.46262700e-09	1	true
106             	smoothSolver	7.05592090e-07	5.78943190e-09	7	1.27325290e-06	1.25269370e-08	7	false	GAMG	1.29789040e-08	2.79869520e-09	1	true
107             	smoothSolver	6.46737790e-07	5.37299210e-09	7	1.19968180e-06	1.18644220e-08	7	false	GAMG	1.25381050e-08	3.84162210e-09	1	true
108             	smoothSolver	5.93125010e-07	9.80519370e-09	6	1.13194800e-06	1.12519910e-08	7	false	GAMG	1.31407420e-08	3.64219920e-09	1	true
109             	smoothSolver	5.46072790e-07	9.12582250e-09	6	1.06370750e-06	1.06102270e-08	7	false	GAMG	1.38706800e-08	4.72972530e-09	1	true
110             	smoothSolver	5.04466320e-07	8.51194480e-09	6	1.00881780e-06	5.22953850e-09	8	false	GAMG	1.49973270e-08	4.82817130e-09	1	true
111             	smoothSolver	4.67793560e-07	7.93984740e-09	6	9.52270350e-07	9.54413820e-09	7	false	GAMG	1.64500610e-08	5.82450610e-09	1	true
