# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
24              	smoothSolver	1.29909850e-02	7.46109620e-05	7	2.52513430e-02	1.87205790e-04	7	false	GAMG	2.47364710e-02	8.18779420e-05	5	true
25              	smoothSolver	1.26169820e-02	7.29179910e-05	7	2.50622810e-02	1.85776970e-04	7	false	GAMG	2.47774930e-02	2.45840330e-04	4	true
26              	smoothSolver	1.22660670e-02	7.13626210e-05	7	2.48599880e-02	1.84311680e-04	7	false	GAMG	2.49322790e-02	2.42139440e-04	4	true
27              	smoothSolver	1.19414860e-02	6.99212170e-05	7	2.46729690e-02	1.82853340e-04	7	false	GAMG	2.50536780e-02	2.37877880e-04	4	true
28              	smoothSolver	1.16300880e-02	6.85725170e-05	7	2.44710270e-02	1.81272220e-04	7	false	GAMG	2.51568650e-02	2.34298370e-04	4	true
29              	smoothSolver	1.13453340e-02	6.73396490e-05	7	2.42709440e-02	1.79676190e-04	7	false	GAMG	2.52990730e-02	2.30113650e-04	4	true
30              	smoothSolver	1.10777790e-02	6.61854470e-05	7	2.40642470e-02	1.78145490e-04	7	false	GAMG	2.54313790e-02	2.26742170e-04	4	true
31              	smoothSolver	1.08226300e-02	6.51067260e-05	7	2.38576620e-02	1.76620310e-04	7	false	GAMG	2.56002930e-02	2.20555150e-04	4	true
32              	smoothSolver	1.05881190e-02	6.40835010e-05	7	2.36450460e-02	1.75006470e-04	7	false	GAMG	2.57960470e-02	2.16522860e-04	4	true
33              	smoothSolver	1.03649880e-02	6.31354190e-05	7	2.34315110e-02	1.73564460e-04	7	false	GAMG	2.59528630e-02	2.12518010e-04	4	true
34              	smoothSolver	1.01539300e-02	6.22273000e-05	7	2.32168040e-02	1.72068890e-04	7	false	GAMG	2.62343080e-02	2.09174540e-04	4	true
35              	smoothSolver	9.95363500e-03	6.13589050e-05	7	2.29992550e-02	1.70551330e-04	7	false	GAMG	2.64320600e-02	2.08959440e-04	4	true
36              	smoothSolver	9.76273860e-03	6.05521050e-05	7	2.27888290e-02	1.69181630e-04	7	false	GAMG	2.66582150e-02	2.07583740e-04	4	true
37              	smoothSolver	9.57958180e-03	5.97722780e-05	7	2.25708310e-02	1.67784550e-04	7	false	GAMG	2.69220270e-02	2.08562660e-04	4	true
38              	smoothSolver	9.40423710e-03	5.90232620e-05	7	2.23570330e-02	1.66375210e-04	7	false	GAMG	2.71001610e-02	2.12754570e-04	4	true
39              	smoothSolver	9.23723770e-03	5.83332980e-05	7	2.21368740e-02	1.65045550e-04	7	false	GAMG	2.74417840e-02	2.18390180e-04	4	true
40              	smoothSolver	9.07655000e-03	5.76430430e-05	7	2.19183060e-02	1.63736500e-04	7	false	GAMG	2.77634190e-02	2.25309380e-04	4	true
41              	smoothSolver	8.92212870e-03	5.69931660e-05	7	2.17010330e-02	1.62438310e-04	7	false	GAMG	2.79778220e-02	2.32977720e-04	4	true
42              	smoothSolver	8.77404870e-03	5.63609100e-05	7	2.14840590e-02	1.61197750e-04	7	false	GAMG	2.83554390e-02	2.41070730e-04	4	true
43              	smoothSolver	8.62667600e-03	5.57402400e-05	7	2.12721730e-02	1.60013080e-04	7	false	GAMG	2.86568040e-02	2.47771240e-04	4	true
44              	smoothSolver	8.48291460e-03	5.51417100e-05	7	2.10618620e-02	1.58801090e-04	7	false	GAMG	2.89278540e-02	2.53339000e-04	4	true
45              	smoothSolver	8.34482120e-03	5.45528480e-05	7	2.08525160e-02	1.57637160e-04	7	false	GAMG	2.93046040e-02	2.58374070e-04	4	true
46              	smoothSolver	8.20734290e-03	5.39791600e-05	7	2.06420700e-02	1.56514570e-04	7	false	GAMG	2.95232040e-02	2.61472170e-04	4	true
47              	smoothSolver	8.07223990e-03	5.34223300e-05	7	2.04351810e-02	1.55342360e-04	7	false	GAMG	2.98320830e-02	2.65287150e-04	4	true
48              	smoothSolver	7.94067700e-03	5.28685630e-05	7	2.02307250e-02	1.54235530e-04	7	false	GAMG	2.96723000e-02	2.64511940e-04	4	true
49              	smoothSolver	7.81138320e-03	5.23299080e-05	7	2.00298160e-02	1.53180900e-04	7	false	GAMG	2.82476550e-02	2.52219510e-04	4	true
50              	smoothSolver	7.68407730e-03	5.18013630e-05	7	1.98285710e-02	1.52066740e-04	7	false	GAMG	2.70424900e-02	2.41007110e-04	4	true
51              	smoothSolver	7.55937450e-03	5.12875990e-05	7	1.96309280e-02	1.50988550e-04	7	false	GAMG	2.58439120e-02	2.29403090e-04	4	true
52              	smoothSolver	7.43868950e-03	5.07724590e-05	7	1.94297360e-02	1.49928650e-04	7	false	GAMG	2.47780770e-02	2.17755870e-04	4	true
53              	smoothSolver	7.31960120e-03	5.02781210e-05	7	1.92335460e-02	1.48871490e-04	7	false	GAMG	2.38037460e-02	2.06823490e-04	4	true
54              	smoothSolver	7.20095840e-03	4.97800930e-05	7	1.90347330e-02	1.47816330e-04	7	false	GAMG	2.28774330e-02	1.96589980e-04	4	true
55              	smoothSolver	7.08701310e-03	4.92947590e-05	7	1.88420510e-02	1.46788320e-04	7	false	GAMG	2.20321540e-02	1.87501330e-04	4	true
56              	smoothSolver	6.97430100e-03	4.88224670e-05	7	1.86484690e-02	1.45775100e-04	7	false	GAMG	2.12253840e-02	1.77904310e-04	4	true
57              	smoothSolver	6.86285890e-03	4.83451090e-05	7	1.84556440e-02	1.44751010e-04	7	false	GAMG	2.04932420e-02	1.70472770e-04	4	true
58              	smoothSolver	6.75431290e-03	4.78856660e-05	7	1.82655760e-02	1.43767780e-04	7	false	GAMG	1.97755170e-02	1.62771800e-04	4	true
59              	smoothSolver	6.64815210e-03	4.74226300e-05	7	1.80739480e-02	1.42780600e-04	7	false	GAMG	1.91450670e-02	1.57869380e-04	4	true
60              	smoothSolver	6.54356220e-03	4.69753410e-05	7	1.78864170e-02	1.41801110e-04	7	false	GAMG	1.85058390e-02	1.53920230e-04	4	true
61              	smoothSolver	6.43969290e-03	4.65242220e-05	7	1.76986500e-02	1.40885410e-04	7	false	GAMG	1.78996680e-02	1.52598330e-04	4	true
62              	smoothSolver	6.33963070e-03	4.60769620e-05	7	1.75137730e-02	1.39909990e-04	7	false	GAMG	1.73544010e-02	1.51819450e-04	4	true
63              	smoothSolver	6.23982590e-03	4.56412130e-05	7	1.73279190e-02	1.39026150e-04	7	false	GAMG	1.68083070e-02	1.51576070e-04	4	true
64              	smoothSolver	6.14255710e-03	4.52122830e-05	7	1.71452130e-02	1.38126940e-04	7	false	GAMG	1.63139500e-02	1.51022440e-04	4	true
65              	smoothSolver	6.04859880e-03	4.47808240e-05	7	1.69638630e-02	1.37206770e-04	7	false	GAMG	1.58208170e-02	1.50610310e-04	4	true
66              	smoothSolver	5.95489950e-03	4.43640020e-05	7	1.67867160e-02	1.36391490e-04	7	false	GAMG	1.53694190e-02	1.49704630e-04	4	true
67              	smoothSolver	5.86409010e-03	4.39433880e-05	7	1.66080310e-02	1.35462140e-04	7	false	GAMG	1.49164490e-02	1.48677450e-04	4	true
68              	smoothSolver	5.77524300e-03	4.35284890e-05	7	1.64356020e-02	1.34704880e-04	7	false	GAMG	1.44983780e-02	6.07904570e-05	5	true
69              	smoothSolver	5.68671110e-03	4.31217760e-05	7	1.62615130e-02	1.33838970e-04	7	false	GAMG	1.40662440e-02	5.98267100e-05	5	true
70              	smoothSolver	5.60296450e-03	4.27086320e-05	7	1.60934020e-02	1.33054300e-04	7	false	GAMG	1.36975690e-02	5.88909840e-05	5	true
71              	smoothSolver	5.51966420e-03	4.23105850e-05	7	1.59241540e-02	1.32273920e-04	7	false	GAMG	1.32993030e-02	5.79917910e-05	5	true
72              	smoothSolver	5.43854710e-03	4.19119170e-05	7	1.57580590e-02	1.31464650e-04	7	false	GAMG	1.29551030e-02	5.71098800e-05	5	true
73              	smoothSolver	5.36060510e-03	4.15165480e-05	7	1.55975680e-02	1.30741850e-04	7	false	GAMG	1.25969650e-02	5.64142970e-05	5	true
74              	smoothSolver	5.28287920e-03	4.11317410e-05	7	1.54352460e-02	1.29951130e-04	7	false	GAMG	1.22666320e-02	5.57626730e-05	5	true
75              	smoothSolver	5.20907260e-03	4.07493740e-05	7	1.52786840e-02	1.29222480e-04	7	false	GAMG	1.19456160e-02	5.53437400e-05	5	true
76              	smoothSolver	5.13555630e-03	4.03727630e-05	7	1.51220560e-02	1.28473400e-04	7	false	GAMG	1.16305860e-02	5.51686640e-05	5	true
77              	smoothSolver	5.06368020e-03	3.99993200e-05	7	1.49691260e-02	1.27725480e-04	7	false	GAMG	1.13228160e-02	5.52369730e-05	5	true
78              	smoothSolver	4.99445770e-03	3.96228200e-05	7	1.48184060e-02	1.27020500e-04	7	false	GAMG	1.10355240e-02	5.53253660e-05	5	true
79              	smoothSolver	4.92601780e-03	3.92548960e-05	7	1.46669240e-02	1.26272260e-04	7	false	GAMG	1.07522230e-02	5.55731520e-05	5	true
80              	smoothSolver	4.86054010e-03	3.88875640e-05	7	1.45235700e-02	1.25572330e-04	7	false	GAMG	1.04863250e-02	5.58511080e-05	5	true
81              	smoothSolver	4.79582770e-03	3.85198470e-05	7	1.43750850e-02	1.24832450e-04	7	false	GAMG	1.02241130e-02	5.62309680e-05	5	true
82              	smoothSolver	4.73295820e-03	3.81673110e-05	7	1.42359970e-02	1.24112370e-04	7	false	GAMG	9.97278220e-03	5.60395460e-05	5	true
83              	smoothSolver	4.67085240e-03	3.78001490e-05	7	1.40918210e-02	1.23381260e-04	7	false	GAMG	9.74013940e-03	5.60208740e-05	5	true
84              	smoothSolver	4.61090770e-03	3.74488480e-05	7	1.39558070e-02	1.22638350e-04	7	false	GAMG	9.49770130e-03	5.53731250e-05	5	true
85              	smoothSolver	4.55140000e-03	3.70837330e-05	7	1.38175200e-02	1.21908050e-04	7	false	GAMG	9.27320800e-03	5.49469180e-05	5	true
86              	smoothSolver	4.49408420e-03	3.67268890e-05	7	1.36815200e-02	1.21139780e-04	7	false	GAMG	9.04061160e-03	5.42993910e-05	5	true
87              	smoothSolver	4.43709190e-03	3.63706060e-05	7	1.35497900e-02	1.20408480e-04	7	false	GAMG	8.83626410e-03	5.36677570e-05	5	true
88              	smoothSolver	4.38214940e-03	3.60179700e-05	7	1.34158020e-02	1.19632770e-04	7	false	GAMG	8.63089260e-03	5.29743240e-05	5	true
89              	smoothSolver	4.32830840e-03	3.56662070e-05	7	1.32880380e-02	1.18883470e-04	7	false	GAMG	8.43248430e-03	5.17723670e-05	5	true
90              	smoothSolver	4.27584720e-03	3.53208230e-05	7	1.31560080e-02	1.18086250e-04	7	false	GAMG	8.24799040e-03	5.11731590e-05	5	true
91              	smoothSolver	4.22489060e-03	3.49732510e-05	7	1.30333100e-02	1.17317870e-04	7	false	GAMG	8.05498010e-03	5.02079600e-05	5	true
92              	smoothSolver	4.17502200e-03	3.46327950e-05	7	1.29034850e-02	1.16498210e-04	7	false	GAMG	7.88220000e-03	4.94361020e-05	5	true
93              	smoothSolver	4.12723720e-03	3.42920980e-05	7	1.27852700e-02	1.15716760e-04	7	false	GAMG	7.70353140e-03	4.84751070e-05	5	true
94              	smoothSolver	4.07993260e-03	3.39632310e-05	7	1.26587380e-02	1.14862500e-04	7	false	GAMG	7.53044060e-03	4.74235220e-05	5	true
95              	smoothSolver	4.03481720e-03	3.36320960e-05	7	1.25432550e-02	1.14071010e-04	7	false	GAMG	7.36252960e-03	4.64329300e-05	5	true
96              	smoothSolver	3.98959630e-03	3.33032240e-05	7	1.24199410e-02	1.13192340e-04	7	false	GAMG	7.20135720e-03	4.53176640e-05	5	true
97              	smoothSolver	3.94629370e-03	3.29739330e-05	7	1.23071370e-02	1.12383330e-04	7	false	GAMG	7.04929130e-03	4.43324330e-05	5	true
98              	smoothSolver	3.90376740e-03	3.26461090e-05	7	1.21879800e-02	1.11495240e-04	7	false	GAMG	6.90224380e-03	4.33012000e-05	5	true
99              	smoothSolver	3.86163660e-03	3.23235090e-05	7	1.20775940e-02	1.10655290e-04	7	false	GAMG	6.75531790e-03	4.22287100e-05	5	true
100             	smoothSolver	3.82143400e-03	3.20017460e-05	7	1.19625180e-02	1.09752210e-04	7	false	GAMG	6.62038240e-03	4.12160770e-05	5	true
101             	smoothSolver	3.78165130e-03	3.16903490e-05	7	1.18544990e-02	1.08884840e-04	7	false	GAMG	6.48144750e-03	4.01852130e-05	5	true
102             	smoothSolver	3.74360000e-03	3.13739190e-05	7	1.17438010e-02	1.07969760e-04	7	false	GAMG	6.34962420e-03	3.91775340e-05	5	true
103             	smoothSolver	3.70569550e-03	3.10683540e-05	7	1.16393010e-02	1.07093180e-04	7	false	GAMG	6.21790440e-03	3.82052110e-05	5	true
104             	smoothSolver	3.66889630e-03	3.07596290e-05	7	1.15322640e-02	1.06163310e-04	7	false	GAMG	6.09092980e-03	3.72654650e-05	5	true
105             	smoothSolver	3.63333160e-03	3.04582920e-05	7	1.14300540e-02	1.05277770e-04	7	false	GAMG	5.96835310e-03	3.63931540e-05	5	true
106             	smoothSolver	3.59787620e-03	3.01622090e-05	7	1.13254280e-02	1.04331640e-04	7	false	GAMG	5.85413350e-03	3.56049690e-05	5	true
107             	smoothSolver	3.56431120e-03	2.98643660e-05	7	1.12270160e-02	1.03442840e-04	7	false	GAMG	5.73802680e-03	3.48824360e-05	5	true
108             	smoothSolver	3.53129380e-03	2.95830540e-05	7	1.11259040e-02	1.02484970e-04	7	false	GAMG	5.62949280e-03	3.42769950e-05	5	true
109             	smoothSolver	3.49882570e-03	2.93003110e-05	7	1.10305620e-02	1.01588980e-04	7	false	GAMG	5.52289260e-03	3.37715370e-05	5	true
110             	smoothSolver	3.46756690e-03	2.90287420e-05	7	1.09327810e-02	1.00645850e-04	7	false	GAMG	5.41880660e-03	3.33187890e-05	5	true
111             	smoothSolver	3.43737970e-03	2.87616140e-05	7	1.08394380e-02	9.97246120e-05	7	false	GAMG	5.31683120e-03	3.29894640e-05	5	true
112             	smoothSolver	3.40785100e-03	2.85029300e-05	7	1.07442180e-02	9.87938640e-05	7	false	GAMG	5.21668450e-03	3.27198820e-05	5	true
113             	smoothSolver	3.37960170e-03	2.82509760e-05	7	1.06534230e-02	9.78537350e-05	7	false	GAMG	5.11843660e-03	3.25004180e-05	5	true
114             	smoothSolver	3.35210830e-03	2.80047750e-05	7	1.05625800e-02	9.69422630e-05	7	false	GAMG	5.02499850e-03	3.23163420e-05	5	true
115             	smoothSolver	3.32533950e-03	2.77670000e-05	7	1.04729190e-02	9.59885710e-05	7	false	GAMG	4.93588840e-03	3.21768750e-05	5	true
116             	smoothSolver	3.29966310e-03	2.75344870e-05	7	1.03860010e-02	9.50914220e-05	7	false	GAMG	4.84770570e-03	3.20368330e-05	5	true
117             	smoothSolver	3.27489000e-03	2.73079910e-05	7	1.02976810e-02	9.41467860e-05	7	false	GAMG	4.76410390e-03	3.18777430e-05	5	true
118             	smoothSolver	3.25071390e-03	2.70929780e-05	7	1.02145070e-02	9.32479340e-05	7	false	GAMG	4.68220210e-03	3.17246520e-05	5	true
119             	smoothSolver	3.22770010e-03	2.68828490e-05	7	1.01286030e-02	9.23258560e-05	7	false	GAMG	4.60244570e-03	3.15599070e-05	5	true
120             	smoothSolver	3.20523350e-03	2.66768330e-05	7	1.00480680e-02	9.14263540e-05	7	false	GAMG	4.52377590e-03	3.12695180e-05	5	true
121             	smoothSolver	3.18308190e-03	2.64844820e-05	7	9.96574310e-03	9.05355120e-05	7	false	GAMG	4.44748540e-03	3.10347110e-05	5	true
122             	smoothSolver	3.16288930e-03	2.62947880e-05	7	9.88755460e-03	8.96291620e-05	7	false	GAMG	4.37346100e-03	3.07425030e-05	5	true
123             	smoothSolver	3.14307810e-03	2.61156860e-05	7	9.80916450e-03	8.87625700e-05	7	false	GAMG	4.30005740e-03	3.02904220e-05	5	true
124             	smoothSolver	3.12370760e-03	2.59429320e-05	7	9.73223620e-03	8.78680510e-05	7	false	GAMG	4.23199630e-03	2.99109010e-05	5	true
125             	smoothSolver	3.10502550e-03	2.57763290e-05	7	9.65772550e-03	8.70166410e-05	7	false	GAMG	4.16615090e-03	2.95149800e-05	5	true
126             	smoothSolver	3.08741000e-03	2.56198280e-05	7	9.58204010e-03	8.61560650e-05	7	false	GAMG	4.10011610e-03	2.90768840e-05	5	true
127             	smoothSolver	3.07092030e-03	2.54656710e-05	7	9.51170120e-03	8.53069950e-05	7	false	GAMG	4.03777890e-03	2.86909630e-05	5	true
128             	smoothSolver	3.05453390e-03	2.53198790e-05	7	9.43810530e-03	8.44817940e-05	7	false	GAMG	3.97653250e-03	2.82320320e-05	5	true
129             	smoothSolver	3.03900630e-03	2.51821300e-05	7	9.37030710e-03	8.36431690e-05	7	false	GAMG	3.91809360e-03	2.77410620e-05	5	true
130             	smoothSolver	3.02406830e-03	2.50442750e-05	7	9.30196680e-03	8.28441240e-05	7	false	GAMG	3.85926320e-03	2.72049310e-05	5	true
131             	smoothSolver	3.00939050e-03	2.49166190e-05	7	9.23443030e-03	8.20318800e-05	7	false	GAMG	3.80276310e-03	2.66577960e-05	5	true
132             	smoothSolver	2.99534240e-03	2.47923250e-05	7	9.16951880e-03	8.12518370e-05	7	false	GAMG	3.75012940e-03	2.61574140e-05	5	true
133             	smoothSolver	2.98188050e-03	2.46698060e-05	7	9.10345960e-03	8.04803000e-05	7	false	GAMG	3.69644830e-03	2.56420960e-05	5	true
134             	smoothSolver	2.96909950e-03	2.45552160e-05	7	9.04304440e-03	7.97035470e-05	7	false	GAMG	3.64501430e-03	2.51288010e-05	5	true
135             	smoothSolver	2.95658180e-03	2.44436130e-05	7	8.98087630e-03	7.89717110e-05	7	false	GAMG	3.59698740e-03	2.45910580e-05	5	true
136             	smoothSolver	2.94457860e-03	2.43368830e-05	7	8.92076620e-03	7.82207110e-05	7	false	GAMG	3.54958290e-03	2.41969020e-05	5	true
137             	smoothSolver	2.93295740e-03	2.42345070e-05	7	8.86267870e-03	7.75017790e-05	7	false	GAMG	3.50348970e-03	2.37857020e-05	5	true
138             	smoothSolver	2.92159200e-03	2.41308200e-05	7	8.80425350e-03	7.67993570e-05	7	false	GAMG	3.45806580e-03	2.33195490e-05	5	true
139             	smoothSolver	2.91051510e-03	2.40381970e-05	7	8.74975340e-03	7.60845260e-05	7	false	GAMG	3.41574520e-03	2.29396480e-05	5	true
140             	smoothSolver	2.90008830e-03	2.39451430e-05	7	8.69390190e-03	7.54151700e-05	7	false	GAMG	3.37452920e-03	2.26129170e-05	5	true
141             	smoothSolver	2.88970790e-03	2.38525220e-05	7	8.64066980e-03	7.47405390e-05	7	false	GAMG	3.33412960e-03	2.22666890e-05	5	true
142             	smoothSolver	2.87962990e-03	2.37670310e-05	7	8.58984680e-03	7.40770350e-05	7	false	GAMG	3.29428520e-03	2.19386750e-05	5	true
143             	smoothSolver	2.87011670e-03	2.36808680e-05	7	8.53785480e-03	7.34398980e-05	7	false	GAMG	3.25759560e-03	2.16611170e-05	5	true
144             	smoothSolver	2.86081690e-03	2.35997780e-05	7	8.48867540e-03	7.27961540e-05	7	false	GAMG	3.22117140e-03	2.14113720e-05	5	true
145             	smoothSolver	2.85176580e-03	2.35189350e-05	7	8.44103900e-03	7.21808010e-05	7	false	GAMG	3.18586070e-03	2.11558640e-05	5	true
146             	smoothSolver	2.84264660e-03	2.34393120e-05	7	8.39340390e-03	7.15787400e-05	7	false	GAMG	3.15052170e-03	2.09126070e-05	5	true
147             	smoothSolver	2.83407960e-03	2.33656830e-05	7	8.34854960e-03	7.09722260e-05	7	false	GAMG	3.11874930e-03	2.06594040e-05	5	true
148             	smoothSolver	2.82580630e-03	2.32908980e-05	7	8.30254910e-03	7.04024070e-05	7	false	GAMG	3.08663610e-03	2.04368730e-05	5	true
149             	smoothSolver	2.81747950e-03	2.32175790e-05	7	8.26009670e-03	6.98288720e-05	7	false	GAMG	3.05519320e-03	2.02178950e-05	5	true
150             	smoothSolver	2.80916410e-03	2.31478830e-05	7	8.21824770e-03	6.92639270e-05	7	false	GAMG	3.02478720e-03	1.99752760e-05	5	true
151             	smoothSolver	2.80136630e-03	2.30769710e-05	7	8.17585340e-03	6.87273150e-05	7	false	GAMG	2.99659720e-03	1.97798400e-05	5	true
152             	smoothSolver	2.79377700e-03	2.30093930e-05	7	8.13594320e-03	6.81862190e-05	7	false	GAMG	2.96816630e-03	1.95769420e-05	5	true
153             	smoothSolver	2.78610480e-03	2.29408490e-05	7	8.09746220e-03	6.76542580e-05	7	false	GAMG	2.94049690e-03	1.93701700e-05	5	true
154             	smoothSolver	2.77851620e-03	2.28738950e-05	7	8.05813760e-03	6.71496260e-05	7	false	GAMG	2.91336270e-03	1.91581710e-05	5	true
155             	smoothSolver	2.77126090e-03	2.28099640e-05	7	8.02190520e-03	6.66378450e-05	7	false	GAMG	2.88823000e-03	1.89996040e-05	5	true
156             	smoothSolver	2.76428430e-03	2.27441680e-05	7	7.98483110e-03	6.61429740e-05	7	false	GAMG	2.86325970e-03	1.88451770e-05	5	true
157             	smoothSolver	2.75727020e-03	2.26787200e-05	7	7.94981520e-03	6.56683560e-05	7	false	GAMG	2.83898950e-03	1.86841790e-05	5	true
158             	smoothSolver	2.75013140e-03	2.26171070e-05	7	7.91557460e-03	6.51811670e-05	7	false	GAMG	2.81380410e-03	1.85175430e-05	5	true
159             	smoothSolver	2.74355100e-03	2.25522470e-05	7	7.88086270e-03	6.47224210e-05	7	false	GAMG	2.79208780e-03	1.84061310e-05	5	true
160             	smoothSolver	2.73695310e-03	2.24903270e-05	7	7.84839160e-03	6.42698330e-05	7	false	GAMG	2.76961590e-03	1.83167880e-05	5	true
161             	smoothSolver	2.73012000e-03	2.24276820e-05	7	7.81695740e-03	6.38159910e-05	7	false	GAMG	2.74762650e-03	1.82259630e-05	5	true
162             	smoothSolver	2.72348230e-03	2.23633480e-05	7	7.78439280e-03	6.33799070e-05	7	false	GAMG	2.72491390e-03	1.81529850e-05	5	true
163             	smoothSolver	2.71708170e-03	2.23032810e-05	7	7.75456100e-03	6.29556020e-05	7	false	GAMG	2.70449510e-03	1.81020310e-05	5	true
164             	smoothSolver	2.71072490e-03	2.22424980e-05	7	7.72470090e-03	6.25242670e-05	7	false	GAMG	2.68528630e-03	1.80735420e-05	5	true
165             	smoothSolver	2.70414440e-03	2.21767460e-05	7	7.69507960e-03	6.21176940e-05	7	false	GAMG	2.66430480e-03	1.80284470e-05	5	true
166             	smoothSolver	2.69771280e-03	2.21164730e-05	7	7.66738860e-03	6.17159540e-05	7	false	GAMG	2.64450950e-03	1.79864480e-05	5	true
167             	smoothSolver	2.69165640e-03	2.20559290e-05	7	7.63893840e-03	6.13049450e-05	7	false	GAMG	2.62518120e-03	1.79645900e-05	5	true
168             	smoothSolver	2.68531100e-03	2.19929170e-05	7	7.61175910e-03	6.09234530e-05	7	false	GAMG	2.60826790e-03	1.79617550e-05	5	true
169             	smoothSolver	2.67873130e-03	2.19308660e-05	7	7.58540810e-03	6.05425640e-05	7	false	GAMG	2.58917570e-03	1.79478060e-05	5	true
170             	smoothSolver	2.67266120e-03	2.18692670e-05	7	7.55931680e-03	6.01596580e-05	7	false	GAMG	2.57113520e-03	1.79304120e-05	5	true
171             	smoothSolver	2.66662000e-03	2.18073510e-05	7	7.53402100e-03	5.97922250e-05	7	false	GAMG	2.55467300e-03	1.79235850e-05	5	true
172             	smoothSolver	2.66048340e-03	2.17452210e-05	7	7.50947840e-03	5.94376330e-05	7	false	GAMG	2.53856120e-03	1.79434290e-05	5	true
173             	smoothSolver	2.65411610e-03	2.16831810e-05	7	7.48477840e-03	5.90724380e-05	7	false	GAMG	2.52277280e-03	1.79454520e-05	5	true
174             	smoothSolver	2.64809660e-03	2.16216290e-05	7	7.46149150e-03	5.87283260e-05	7	false	GAMG	2.50595990e-03	1.79544530e-05	5	true
